prices,product id,product description,color,pdp_url,department,sub department,product type
299.00,453402381,Mid-rise jeans with front pockets. Back patch pockets. Rhinestone detail on front. Straight fit. Front zip fly and metal button fastening.,Lilac,https://www.stradivarius.com/ae/straightfit-jeans-with-rhinestones-l04813685,,,
75.00,453402354,,Ecru,https://www.stradivarius.com/ae/set-of-2-floral-earrings-l03022911,,,
189.00,453278206,"Relaxed fit mid-rise smart trousers with an elasticated waistband at the back and belt loops. Featuring front pockets, front darts, a straight, loose-fitting leg and metal hook, inside button and zip fastening at the front. Available in assorted colours.","Navy blue,Black",https://www.stradivarius.com/ae/wideleg-formal-wear-trousers-l04591488,,,
299.00,453134361,"Long trench coat with a loose fit, lapel collar and long sleeves. Side welt pockets. Detachable belt in the same fabric for cinching at the waist. Button-up front. Available in several colours.","Green,Burgundy",https://www.stradivarius.com/ae/long-loosefitting-oversize-trench-coat-l05880638,,,
269.00,453134357,Straight fit blazer with a regular length. Featuring a lapel collar and long sleeves. False flap pockets on the front. Double-breasted button fastening at the front.,Burgundy,https://www.stradivarius.com/ae/doublebreasted-buttoned-blazer-l05908573,,,
299.00,453092677,"Short collared jacket made of leather effect fabric. Long sleeves with elastic cuffs. Side pockets, chest patch pockets with flaps and contrast raised buttons. Matching ribbed knit trims. Metal zip-up front.",Black,https://www.stradivarius.com/ae/short-leather-effect-jacket-with-buttons-l08456761,,,
219.00,453092673,,Black,https://www.stradivarius.com/ae/faux-leather-tote-bag-l03646901,,,
269.00,453092672,,Beige,https://www.stradivarius.com/ae/faux-suede-tote-bag-with-buckle-l03646912,,,
219.00,453076657,Available in several colours.,"Black,Brown",https://www.stradivarius.com/ae/leather-effect-top-handle-bag-l03645901,,,
189.00,452940560,"Low-rise jeans with belt loops. Featuring front pockets, back patch pockets, fitted leg, flared hems and front zip and metal button fastening.","MEDIUM LIGHT BLUE DENIM,BLACK DENIM WASHED EFFECT ",https://www.stradivarius.com/ae/bootcut-jeans-l07355350,,,
219.00,452940559,"Mid-rise baggy jeans with belt loops. Featuring front pockets, back patch pockets, a wide-leg design and front zip and metal button fastening.","BLACK DENIM WASHED EFFECT ",https://www.stradivarius.com/ae/loose-baggy-jeans-l08346325,,,
169.00,452483316,Flowing high-waist midi skirt made of satin fabric. Featuring an elasticated waistband and a flared hem. Available in several colours.,"Burgundy,Brown,Black",https://www.stradivarius.com/ae/satin-midi-skirt-l01334371,,,
149.00,452483310,Short mid-waist skort with side slit detail. Invisible side zip fastening.,Beige,https://www.stradivarius.com/ae/print-skort-with-side-slit-l04799548,,,
149.00,452455628,,Brown,https://www.stradivarius.com/ae/faux-suede-crossbody-bucket-bag-l03593901,,,
369.00,452455619,Available in several colours.,"Black,Beige",https://www.stradivarius.com/ae/leather-shoulder-bag-with-knots-l03627901,,,
369.00,452455617,,"Black,Brown",https://www.stradivarius.com/ae/leather-shoulder-bag-with-rings-l03624901,,,
429.00,452455614,,Brown,https://www.stradivarius.com/ae/leather-bag-with-knot-and-buckle-l03625901,,,
269.00,452355274,Available in several colours.,"Black,Brown",https://www.stradivarius.com/ae/shoulder-bag-with-pockets-l03630911,,,
169.00,452355244,,Beige,https://www.stradivarius.com/ae/printed-tote-bag-l03623911,,,
169.00,452355242,,Brown,https://www.stradivarius.com/ae/shopper-bag-l03623912,,,
189.00,452322432,Mid-rise trousers made of soft-touch stretch knit fabric. Featuring an elasticated ribbed waistband that adjusts with a drawstring in the same material. Palazzo cut with a wide and loose-fitting leg. Side pockets and rear patch pocket. Seamless hems. Available in assorted colours.,"Black,Brown,Dark grey",https://www.stradivarius.com/ae/knit-trousers-l05055730,,,
149.00,452216329,,Mauve,https://www.stradivarius.com/ae/zipped-crossbody-bowling-bag-l00345901,,,
149.00,452216328,,Brown,https://www.stradivarius.com/ae/faux-leather-crossbody-bowling-bag-l00345912,,,
169.00,452084281,,Black,https://www.stradivarius.com/ae/reversible-padded-shopper-bag-l03611901,,,
189.00,452084280,,Brown,https://www.stradivarius.com/ae/faux-leather-shopper-bag-l03541901,,,
219.00,452021382,Mid-rise baggy jeans with belt loops. Featuring front pockets and back patch pockets. Loose-fitting straight-leg design. Front zip and metal button fastening. Available in several colours.,"MEDIUM LIGHT BLUE DENIM,MEDIUM BLUE DENIM",https://www.stradivarius.com/ae/baggy-jeans-l08345559,,,
199.00,451760654,"Low-rise baggy jeans with a five-pocket design. Featuring a straight, wide-leg fit and zip fly and metal button fastening.","LIGHT BLEACH,RINSE BLUE DENIM",https://www.stradivarius.com/ae/low-waist-baggy-jeans-l07269559,,,
399.00,451749567,Oversize jacket made of waxed-effect fabric. Lapel collar with contrast fabric detail and long sleeves. Front pockets and patch pockets with flaps on the chest. Zip-up front hidden by a snap-button placket.,Black,https://www.stradivarius.com/ae/oversize-waxed-jacket-l08484722,,,
189.00,451749564,High-waist straight-leg jeans with a five-pocket design. Zip fly and top button fastening. Available in several colours.,"MEDIUM LIGHT BLUE DENIM,RINSE BLUE DENIM",https://www.stradivarius.com/ae/high-waist-comfortable-straightleg-jeans-l07342108,,,
269.00,451729143,"Puffer jacket with a high neck, hood and long cuffed sleeves. Featuring side pockets with closure, an adjustable hem with elasticated drawstring and stopper and a zip-up front. Available in several colours.","Black,Brown,Brown",https://www.stradivarius.com/ae/basic-hooded-puffer-jacket-l05605626,,,
399.00,451729123,Oversize jacket made of leather effect fabric. Lapel collar and long sleeves with buttoned cuffs. Side pockets and seam details on the front. Elasticated hem. Front metal zip fastening hidden by a snap-button placket.,Brown,https://www.stradivarius.com/ae/oversize-faux-leather-jacket-l08466730,,,
219.00,451729118,Collared knit midi coat with long sleeves and a coloured button fastening at the front. Available in a range of colours.,"Black,Ecru,Grey melange,Brown",https://www.stradivarius.com/ae/softtouch-buttonup-midi-coat-l05898885,,,
369.00,451729116,Faux suede oversize jacket. High neck with tab detail and long cuffed sleeves. Front patch pockets with flaps and hidden snap-button fastening. Elastic hem. Front fastening hidden by a placket with metal zip and snap buttons.,Brown,https://www.stradivarius.com/ae/oversized-faux-suede-jacket-l05622683,,,
299.00,451729099,Tailored blazer with a lapel collar and long sleeves with buttoned cuffs. False welt pockets on the front and chest. Button-up front.,Brown,https://www.stradivarius.com/ae/tailored-buttoned-blazer-l08638573,,,
269.00,451729098,"Hooded puffer jacket with a high neck. Featuring long sleeves with elasticated cuffs and mitten-style thumb holes, front pockets with fleece lining and a button, an inside pocket, an adjustable hem with elastic drawstrings and stoppers and a zip-up front.",Stone,https://www.stradivarius.com/ae/puffer-jacket-with-hood-l05605937,,,
299.00,451729085,"Collared puffer jacket featuring long sleeves with elasticated trims, side pockets and a zip-up front. Available in assorted colours.","Black,Brown",https://www.stradivarius.com/ae/regular-fit-puffer-jacket-l08629196,,,
349.00,451729080,"Oversize puffer jacket with a high collar, a hood and long sleeves. Featuring front pockets, an adjustable hem with drawstring and stoppers, and zip fastening at the front hidden by a snap-button placket.","Grey,Ecru,Black",https://www.stradivarius.com/ae/oversize-hooded-puffer-jacket-l08625306,,,
219.00,451729078,"Mid-waist smart trousers with belt loops. Side pockets, front darts and a straight-leg design. Front metal hook, inside button and zip fastening.",Beige,https://www.stradivarius.com/ae/smart-check-trousers-l04551910,,,
369.00,451729066,"Short collared parka with long sleeves. Featuring front patch pockets with flaps, trims in contrast fabric and snap-button and hidden zip fastening at the front. Stradivarius&#39;s short waxed parka is the perfect garment for those seeking a lightweight coat with an urban and contemporary touch. The design combines different materials, adding texture and dynamism to the piece, while the waxed finish provides a sophisticated and modern look. Thanks to its slightly tailored cut, this jacket offers a flattering silhouette without sacrificing comfort. With a high neck and zip-up front, this parka is ideal for cool days when a functional garment is needed without compromising on style. In addition, the contrast details and strategically placed pockets add personality and practicality. Perfect for complementing casual outfits or more sophisticated combinations, the short waxed parka will become a must-have in any mid-season wardrobe.",Khaki,https://www.stradivarius.com/ae/contrast-short-waxed-parka-l01724768,,,
269.00,451624741,Jacket made of soft-touch fabric. Lapel collar and long turn-up sleeves. Front welt pockets and faux fur trims. Metal zip-up front. Available in several colours.,"Ecru,Black,Brown",https://www.stradivarius.com/ae/jacket-with-faux-fur-detail-l05707753,,,
399.00,451590701,Regular fit blazer made of faux suede fabric. Lapel collar and long buttoned sleeves. Front patch pockets. Button-up front.,Stone,https://www.stradivarius.com/ae/faux-suede-blazer-with-pockets-l08486701,,,
269.00,451573324,Fitted regular fit blazer. Lapel collar and long sleeves. False jetted pockets on the front. Double-breasted button fastening at the front. Available in assorted colours.,"Green,Dark blue",https://www.stradivarius.com/ae/slim-fit-doublebreasted-blazer-l01901638,,,
349.00,451474981,"Metallic-effect puffer jacket with a high collar and an adjustable drawstring hood. Featuring long sleeves with mitten-style thumb holes on the cuffs, front pockets, an inside zip pocket, straps on the inside for hanging on the back and a zip-up front.",Black,https://www.stradivarius.com/ae/metallic-hooded-puffer-jacket-l05624648,,,
219.00,451446946,Cropped blazer with a lapel collar and long sleeves. Featuring false front welt pockets with flaps and double-breasted button fastening at the front. Available in assorted colours.,"Black,Brown",https://www.stradivarius.com/ae/smart-cropped-blazer-l05901539,,,
269.00,451446943,Short collared faux leather gilet. False zip pockets on the chest. Matching ribbed knit trims. Metal zip fastening at the front.,Brown,https://www.stradivarius.com/ae/leather-effect-gilet-with-matching-ribbing-l05982276,,,
399.00,451351562,Jacket made of distressed leather effect fabric. Lapel collar and long sleeves with buttoned cuffs. Side welt pockets and front zip pockets. Elasticated hem. Metal zip-up front.,Brown,https://www.stradivarius.com/ae/leather-effect-jacket-with-pockets-l08479740,,,
299.00,451223222,Puffer jacket with a high collar and long sleeves. Side welt pockets and a zip-up front.,Black,https://www.stradivarius.com/ae/high-neck-puffer-jacket-l08499196,,,
269.00,451170309,"Leather effect gilet with a high neck, side pockets, matching ribbed knit trims and a zip-up front.",Black,https://www.stradivarius.com/ae/leather-effect-gilet-with-matching-ribbing-l08454700,,,
269.00,451170308,Waistcoat made of leather effect fabric. Lapel collar. Front zip pockets. Fitted hem with matching knit fabric. Metal zip-up front.,Brown,https://www.stradivarius.com/ae/leather-effect-waistcoat-with-zips-l08455700,,,
429.00,451170305,"Oversize leather effect jacket with a high neck, long sleeves with buttoned cuffs and draped fabric, an elasticated hem with belt loops and a belt with a metal buckle on the front, side pockets and a metal zip-up front hidden by a snap-button placket.",Black,https://www.stradivarius.com/ae/oversize-leather-effect-jacket-with-collar-l08461710,,,
399.00,451170303,"Oversize jacket made of leather effect fabric. High neck and long sleeves with buttoned cuffs. Side pockets. Cut-out details on the front. Elasticated hem. Metal zip fastening hidden by a placket, tab and snap button.",Black,https://www.stradivarius.com/ae/oversize-faux-leather-jacket-l08460705,,,
499.00,451145328,"Cropped jacket made of 100% leather. Featuring a high collar with button, long sleeves, side pockets and two-way zip fastening at the front.",Brown,https://www.stradivarius.com/ae/100-leather-cropped-jacket-l05702559,,,
399.00,450828956,Short trench coat made of waxed-effect fabric. Lapel collar with contrast fabric detail and long sleeves with tabs. Belt loops and detachable belt in the same fabric. Front welt pockets. Button-up front.,Khaki,https://www.stradivarius.com/ae/short-waxed-trench-coat-with-belt-l05785583,,,
399.00,450828947,"Short faux shearling lined jacket with a lapel collar and long sleeves. Featuring front zipped pockets, lining, matching faux fur trims, a matching belt with a buckle and a metal zip-up front.",Black,https://www.stradivarius.com/ae/short-faux-shearling-lined-aviator-jacket-l05752321,,,
219.00,450828945,Cropped jacket made from soft-touch fabric. Lapel collar and long cuffed sleeves. Front patch pockets with flaps. Front snap-button fastening. Available in a range of colours.,"Navy blue,Mauve",https://www.stradivarius.com/ae/soft-short-jacket-l05716329,,,
369.00,450828942,"Short collared parka with long sleeves. Featuring front patch pockets with flaps, trims in contrast fabric and snap-button and hidden zip fastening at the front. Stradivarius&#39;s short waxed parka is the perfect garment for those seeking a lightweight coat with an urban and contemporary touch. The design combines different materials, adding texture and dynamism to the piece, while the waxed finish provides a sophisticated and modern look. Thanks to its slightly tailored cut, this jacket offers a flattering silhouette without sacrificing comfort. With a high neck and zip-up front, this parka is ideal for cool days when a functional garment is needed without compromising on style. In addition, the contrast details and strategically placed pockets add personality and practicality. Perfect for complementing casual outfits or more sophisticated combinations, the short waxed parka will become a must-have in any mid-season wardrobe.",Brown,https://www.stradivarius.com/ae/contrast-short-waxed-parka-l01724758,,,
299.00,450828937,Oversize puffer jacket with a high collar and long sleeves with elastic cuffs. Adjustable hood with matching drawstrings. Front pockets with fleece lining and snap-button fastening. Adjustable hem with elastic drawstrings and stoppers. Zip-up front.,Stone,https://www.stradivarius.com/ae/oversize-puffer-jacket-with-hood-l05623757,,,
749.00,450792922,"Collared jacket made of 100% leather. Featuring long sleeves, front patch pockets and contrast button fastening at the front.",Pale camel,https://www.stradivarius.com/ae/100-leather-blazer-l05703748,,,
369.00,450792919,Regular-length parka made of faux suede fabric. High neck and long sleeves with buttoned cuffs. Front patch pockets with buttoned flaps. Adjustable waist with drawstrings and stoppers on the inside. Front zip fastening hidden by a snap-button placket.,Brown,https://www.stradivarius.com/ae/medium-faux-suede-parka-l05866241,,,
349.00,450778373,,Khaki,https://www.stradivarius.com/ae/puffer-jacket-with-hood-l05624628,,,
299.00,450747835,"Regular-length trench coat with a lapel collar and long sleeves with buttoned tabs. Featuring front welt pockets, double-breasted button fastening at the front and a belt in the same fabric. Available in several colours.","Stone,Burgundy",https://www.stradivarius.com/ae/basic-regular-fit-trench-coat-with-belt-l01800407,,,
219.00,450726499,Short flowing trench coat with a lapel collar and long sleeves with buttoned tabs. Side pockets and double-breasted button fastening at the front. Available in several colours.,"Stone,Brown",https://www.stradivarius.com/ae/short-flowing-trench-coat-with-belt-l01788638,,,
299.00,450726496,"Regular length blazer made of faux suede fabric. Featuring a lapel collar, long sleeves, front flap pockets and front button fastening.",Brown,https://www.stradivarius.com/ae/regular-fit-faux-suede-blazer-l05934367,,,
219.00,450710877,Blazer with a lapel collar and long roll-up sleeves with striped lining. Featuring front flap pockets and button fastening at the front.,"Grey melange,Ecru,Black,Brown",https://www.stradivarius.com/ae/slim-fit-blazer-l01900173,,,
269.00,450710875,Fitted regular fit blazer. Lapel collar and long sleeves. False jetted pockets on the front. Double-breasted button fastening at the front. Available in assorted colours.,"camel,Dusty rose",https://www.stradivarius.com/ae/slim-fit-doublebreasted-blazer-l01901589,,,
269.00,450690218,Straight fit blazer with a regular length. Featuring a lapel collar and long sleeves. False flap pockets on the front. Double-breasted button fastening at the front.,Beige,https://www.stradivarius.com/ae/printed-doublebreasted-blazer-with-buttons-l05908538,,,
189.00,450690209,Regular length waistcoat with a V-neck and a button-up front with false jetted pockets.,Brown,https://www.stradivarius.com/ae/regular-buttoned-waistcoat-l01956537,,,
369.00,450332017,Long soft-touch trench coat with a lapel collar and long sleeves. Side pockets. Double-breasted front with contrasting buttons and a coloured belt. Available in several colours.,"Grey melange,Green,Brown",https://www.stradivarius.com/ae/softtouch-trench-coat-l05818185,,,
119.00,450040542,Semi-sheer blonde lace top with a gathered V-neckline and long sleeves. Cut-out detail on the front and sleeves.,Vanilla,https://www.stradivarius.com/ae/long-sleeve-lace-tshirt-l08160123,,,
189.00,449895334,Cropped straight-leg low-rise jeans with belt loops. Front pockets and back patch pockets. Straight-leg design with cropped hems. Zip fly and metal top button fastening. Available in several colours.,"MEDIUM BLUE DENIM,MEDIUM DENIM WASH",https://www.stradivarius.com/ae/d96-cropped-straightfit-jeans-l01466733,,,
349.00,449749581,"Short flowing trench coat with a lapel collar and long sleeves with tabs. Featuring side welt pockets, double-breasted button fastening at the front and faux suede fabric detail.","Caramel,Brown",https://www.stradivarius.com/ae/short-faux-suede-trench-coat-l07611716,,,
369.00,449712143,Long trench coat featuring a lapel collar and long sleeves with buttoned tabs. Front welt pockets. Shoulder tabs. Double-breasted button fastening on the front and a belt in the same fabric.,"Caramel,Green",https://www.stradivarius.com/ae/long-faux-suede-trench-coat-l05858716,,,
189.00,449711779,"Flared jeans with a very high waist and inner side vents at the hem. Featuring a five-pocket design and a zip fly and metal top button fastening. Rise: Super high waist, just above the navel Fabric: Power stretch denim Fitting: Fitted to the thigh, flared from the knee down","RINSE BLUE DENIM,MEDIUM BLUE DENIM,MEDIUM DENIM WASH,MEDIUM LIGHT BLUE DENIM,MEDIUM LIGHT BLUE DENIM",https://www.stradivarius.com/ae/slit-fit-flared-jeans-l04804660,,,
369.00,449711631,"Long puffer coat with a high neck, hood and long sleeves with elastic cuffs. Front welt pockets. Front two-way zip fastening. Available in several colours.",Black,https://www.stradivarius.com/ae/long-puffer-coat-l05825249,,,
269.00,449711628,"Leather effect jacket with a lapel collar and long sleeves with zips. Featuring front zip pockets, a belt in matching fabric with a metal buckle on the front and crossover metal zip fastening.","Black,Brown",https://www.stradivarius.com/ae/faux-leather-biker-jacket-l07612344,,,
189.00,449711573,Low-rise bell bottom jeans with belt loops. Featuring front pockets and back patch pockets. Bell bottom hems. Front zip fly and metal top button fastening.,"BLACK DENIM WASHED EFFECT ",https://www.stradivarius.com/ae/lowwaist-flare-jeans-l07364883,,,
129.00,454334156,"Mid-waist joggers with an elasticated waistband and adjustable inner drawstrings. Side pockets. Straight, wide-leg design. Available in several colours.","Black,Grey melange,Purple,Dark blue",https://www.stradivarius.com/ae/wideleg-jogger-trousers-l04600820,,,
189.00,458419797,Mid-rise Bermuda shorts made of a waxed finish fabric. Belt loops. Side pockets and rear patch pockets. Seamless hems with frayed detail. Front zip fly and top button fastening.,Black,https://www.stradivarius.com/ae/waxed-bermuda-jorts-l08426352,,,
189.00,451729094,"Low-rise trousers with belt loops, front pockets, back patch pockets and a straight-leg design. Zip fly and metal top button fastening. Available in several colours.",White,https://www.stradivarius.com/ae/lowwaist-straightleg-trousers-l07268350,,,
169.00,454055036,"Mid-rise trousers with side pockets. Belt loops. False flap pocket at the back. Straight-leg design. Front zip, inside button and metal hook fastening. Available in assorted colours.","Black,Navy blue,Dark grey",https://www.stradivarius.com/ae/smart-trousers-with-pockets-l07273302,,,
199.00,455321238,Loose-fitting high-waist trousers with a straight-leg design and invisible side zip fastening. Available in assorted colours.,"Black,Dark grey",https://www.stradivarius.com/ae/loosefitting-smart-trousers-l08269136,,,
189.00,455321310,"High-waist trousers with pronounced seams on the front and back. Featuring front welt pockets and metal hook, inside button and zip fastening at the front. Available in several colours.","Black,Burgundy,Ice",https://www.stradivarius.com/ae/smart-darted-ankle-trousers-l04609841,,,
149.00,449749595,Long flowing trousers in a viscose and linen blend. Adjustable elasticated waistband with matching drawstrings. Side pockets. Straight wide-leg design. Available in several colours.,"Dark blue,Stone,Khaki,Grey melange,Black,Ecru,Brown,Nude pink",https://www.stradivarius.com/ae/flowing-linen-blend-trousers-l01235331,,,
169.00,450319235,Trousers made of a modal blend with an elastic waistband and adjustable drawstrings. Side pockets. Straight wide-leg design. Flowing and very soft feel. Available in several colours.,"Ecru,Navy blue,Grey,Black,Pastel pink",https://www.stradivarius.com/ae/flowing-softtouch-culottes-l07763371,,,
149.00,466503053,Mid-rise trousers made of stretch fabric with creased texture. Featuring an elasticated waistband with adjustable drawstrings and tie fastening. Straight-leg design with loose-fitting fabric. Available in several colours.,"Black,Vanilla,Khaki",https://www.stradivarius.com/ae/flowing-creasedeffect-trousers-l04545506,,,
149.00,458922140,Mid-waist mini shorts with belt loops and crossover zip and button fastening at the front.,Black,https://www.stradivarius.com/ae/formal-mini-shorts-l07423136,,,
189.00,450040579,Mid-rise barrel trousers with an elasticated waistband. Side pockets. Balloon wide-leg design. Available in several colours.,"Black,Grey melange",https://www.stradivarius.com/ae/plush-barrel-trousers-l07280450,,,
149.00,450458926,Long flowing trousers in a viscose and linen blend. Adjustable elasticated waistband with matching drawstrings. Side pockets. Straight wide-leg design. Available in several colours.,Navy blue,https://www.stradivarius.com/ae/flowy-trousers-with-linen-l01235271,,,
169.00,458922137,"Flowing high-waist culottes made of a viscose and linen blend. Featuring an elasticated waistband at the back, side pockets, front darts and metal hook, inside button and zip fastening at the front. Available in several colours.","Stone,Black,Ecru",https://www.stradivarius.com/ae/linen-blend-darted-culottes-l01200331,,,
149.00,452483338,"Mid-waist smart shorts with belt loops. Side pockets and false rear welt pockets. Front darts. Front zip fly, inside button and metal hook fastening. Available in several colours.","Brown,Black",https://www.stradivarius.com/ae/smart-shorts-with-darts-l04905579,,,
149.00,452483335,"Smart mid-waist shorts with belt loops. Featuring side pockets, false rear welt pockets, front darts and metal hook, inside button and zip fastening at the front.",Brown,https://www.stradivarius.com/ae/striped-smart-shorts-with-darts-l04905583,,,
189.00,453402416,Semi-sheer trousers made of tulle fabric. High waist and elasticated waistband that adapts to the silhouette. Floral embroidery with matching sequin appliqués. Loose-fitting straight-leg design. Shorts-style lining.,Brown,https://www.stradivarius.com/ae/loosefitting-trousers-with-sequinned-embroidery-l04534775,,,
189.00,449711741,Low rise flared trousers with front zip and button fastening.,"Brown,Dark grey",https://www.stradivarius.com/ae/formal-bell-bottom-trousers-l04501473,,,
189.00,454116656,"Mid-waist wide-leg trousers with belt loops. Featuring side pockets, false rear welt pockets, front darts, a straight-leg design and zip fly and top button fastening. Available in several colours.","Navy blue,Dark grey,Brown,Black,Ecru",https://www.stradivarius.com/ae/wide-leg-smart-trousers-with-darts-l08266300,,,
189.00,457419229,High-waist smart trousers with false welt pockets on the sides. Flared hems with slit detail. Invisible back zip fastening.,Black,https://www.stradivarius.com/ae/smart-flared-trousers-with-slit-l07270802,,,
189.00,453092685,"Loose-fitting high-waist trousers with belt loops. Featuring front pockets, false rear welt pockets, a straight-leg design, a removable belt with metal buckle and metal hook, inside button and zip fastening at the front.",Purple,https://www.stradivarius.com/ae/flowing-straightleg-smart-trousers-with-belt-l04020600,,,
149.00,456178992,Flared sports leggings made of soft-touch stretch fabric for a comfortable and moderate fit. Decorative seams for a slimming figure.,Black,https://www.stradivarius.com/ae/flared-sculpt-leggings-l08862269,,,
299.00,449711890,Loose-fitting mid-rise trousers made of cotton with a creased texture. Featuring contrast embroidery on the waist and invisible side zip fastening.,Brown,https://www.stradivarius.com/ae/loosefitting-trousers-with-textured-embroidery-l08289705,,,
189.00,449711830,Mid-rise trousers with a wide waistband and belt loops. False welt pockets at the back. Straight-leg design. Crossover front fastening with zip and buttons. Available in assorted colours.,"Brown,Black",https://www.stradivarius.com/ae/smart-trousers-with-wide-waistband-l08268736,,,
149.00,449711523,Straight-leg mid-rise trousers featuring an elasticated waistband with adjustable drawstrings and side pockets. Available in several colours.,"Black,White,Brown",https://www.stradivarius.com/ae/linen-blend-drawstring-trousers-l07255450,,,
189.00,449712121,"Mid-waist trousers with belt loops. Side pockets. Wide-leg design. Metal hook, inside button and zip fastening at the front.","Black,Brown",https://www.stradivarius.com/ae/smart-baggy-trousers-with-seam-detail-l08310110,,,
169.00,457991388,"High-waist flared trousers made of a modal blend fabric with a very soft feel. Features an elasticated waistband, fitted leg and flared hems. Available in several colours.",Black,https://www.stradivarius.com/ae/softtouch-flared-trousers-l08735371,,,
149.00,452355286,"Flowing mid-rise trousers made of satin fabric. Featuring an elasticated waistband with adjustable drawstrings, side pockets and a wide-leg design. Available in assorted colours.","Black,Russet,Beige",https://www.stradivarius.com/ae/flowing-satin-trousers-l01235400,,,
149.00,449712134,Flowing mid-rise trousers featuring an elasticated waistband with adjustable drawstrings. Side pockets. Straight-leg design.,"Brown,Grey",https://www.stradivarius.com/ae/flowing-striped-linen-blend-trousers-l07255455,,,
189.00,459602193,"Flowing high-waist trousers featuring an adjustable waistband with matching tie fastening, front pleats, side pockets and a wide-leg design. Available in several colours.","Vanilla,Nude pink,Brown",https://www.stradivarius.com/ae/textured-drawstring-trousers-l01194187,,,
189.00,459602194,Flowing trousers in a viscose and linen blend. Elasticated waistband with matching adjustable drawstrings. Side pockets. Straight wide-leg design.,"Ecru,Nude pink",https://www.stradivarius.com/ae/loosefitting-trousers-with-pockets-l01204543,,,
219.00,452188872,"Straight-leg mid-rise trousers made of a viscose and linen blend. Featuring belt loops with adjustable drawstrings and a tie, front pockets, embroidered fabric detail and metal hook, inside button and zip fastening at the front. Available in several colours.","Navy blue,Stone",https://www.stradivarius.com/ae/linen-blend-embroidered-straightleg-trousers-l01204565,,,
169.00,449712137,"Mid-rise wide-leg trousers featuring an elasticated waistband with adjustable drawstrings, side pockets and a straight, wide-leg design. Available in several colours.",White,https://www.stradivarius.com/ae/wide-leg-linen-trousers-l07256450,,,
149.00,463109520,"Mid-rise mini shorts with a wide waistband and belt loops. Fitted leg. Front zip fastening, hidden button and metal hook.",Black,https://www.stradivarius.com/ae/smart-mini-shorts-l08421118,,,
189.00,470114154,"Casual smart mid-rise trousers with an elasticated waistband at the back and matching adjustable drawstrings. Front darts. Loose straight-leg design. Front zip, inside button and metal hook fastening.",Brown,https://www.stradivarius.com/ae/smart-trousers-with-darts-and-drawstrings-l04542521,,,
189.00,450040586,"Flowing high-waist trousers with side pockets. Waistband with elastic at the back, adjustable belt loops and metal buckles on the front. Straight, wide-leg design with front darts. Zip fly, inside button and metal hook fastening at the front.","Black,Brown,Brown,Green",https://www.stradivarius.com/ae/smart-wideleg-trousers-with-buckle-detail-l01152179,,,
189.00,453134384,"Flowing high-waist trousers made of a viscose and linen blend. Featuring belt loops, side pockets, a straight-leg design and metal hook, inside button and zip fastening at the front. Available in several colours.","Brown,Dark fuchsia,Ecru,Black",https://www.stradivarius.com/ae/flowing-linen-blend-straightleg-trousers-l04020100,,,
119.00,452084282,Loose-fitting shorts with an elasticated waistband and matching drawstrings. Side pockets. Available in several colours.,"Brown,Stone",https://www.stradivarius.com/ae/loosefitting-shorts-with-elasticated-waistband-l04920847,,,
149.00,459248982,"Flowing mid-rise trousers made of a viscose and linen blend. Featuring an elasticated waistband with adjustable drawstrings, side pockets and a wide-leg design. Available in assorted colours.","Stone,Black,Navy blue",https://www.stradivarius.com/ae/flowing-striped-linen-blend-trousers-l01235380,,,
149.00,453402358,"Loose-fitting mid-rise trousers featuring an elasticated waistband with adjustable drawstrings and tie, side pockets and a straigh and wide-leg design. Available in assorted colours.",0-526,https://www.stradivarius.com/ae/long-flowing-smart-trousers-l01235999,,,
189.00,450828929,"High-waist trousers made of a linen and viscose blend. Side pockets and front pleats. Zip fly and top button fastening. Straight, wide-leg design. Available in several colours.","Black,Ecru,Khaki",https://www.stradivarius.com/ae/straight-fit-linen-blend-trousers-l08253325,,,
149.00,454318597,"Loose-fitting mid-rise trousers made of lyocell. Featuring an elasticated waistband with adjustable contrast drawstrings, side pockets and a loose-fitting, straight-leg design.",Dark blue,https://www.stradivarius.com/ae/loosefitting-lyocell-trousers-l01235320,,,
199.00,457937885,"Low-rise wide-leg jeans with belt loops. Featuring front pockets, back patch pockets, a straight and wide-leg design and front zip and metal button fastening. Available in several colours.",Ecru,https://www.stradivarius.com/ae/d88-baggy-wideleg-jeans-l01468538,,,
169.00,457258569,Loose-fitting culottes with wide legs. Elastic adjustable drawstring waistband and side pocket detail. Made of a linen blend.,"Black,Yellow,Brown,Brown",https://www.stradivarius.com/ae/rustic-culottes-l01147441,,,
189.00,455847558,"Flowing high-waist trousers with an adjustable waistband and buttoned tabs. Front darts, side pockets and false back welt pockets. Wide-leg design. Front metal hook, inside button and zip fastening.",Dark grey,https://www.stradivarius.com/ae/super-wideleg-adjustable-trousers-l04536767,,,
219.00,452940552,Mid-rise baggy jeans with belt loops. Featuring front pockets and back patch pockets. Loose-fitting straight-leg design. Front zip fly and metal top button fastening.,"BLACK DENIM WASHED EFFECT ",https://www.stradivarius.com/ae/loose-baggy-jeans-l07263585,,,
129.00,452272336,Skort made of a stretch polyamide blend. Inner shorts in the same fabric. Side vents at the hem. Available in several colours.,Black,https://www.stradivarius.com/ae/short-skort-l07759869,,,
