Product_id,Product_name,Brand,Regular_price,Selling_price,Promotion_description,Currency,Pdp_url,Breadcrumb,Product_description,Color,Size,Rating,Review,Features,Material_Care_instruction,Availability,Image_url
20314890,Big Boys Pull-On Woven Shorts,Champion," 1,606.00", 964.00, 40% off,INR,https://www.macys.com/shop/product/champion-big-boys-pull-on-woven-shorts?ID=20314890#PAGEINDEX/9,Kids>Activewear,Give him classic all-day comfort for for everyday with these pull-on shorts from Champion featuring an elastic waistband and side pockets. He can style them with a graphic T-shirt and his favorite sneakers for a casual effect.,"['Navy', 'Iron', 'Grey']","['S', 'M', 'L', 'XL']",,,"Pull-on with elastic waistband,2 side entry pockets ,Screen printed ""C"" logo graphic at front,89% polyester, 11% spandex,Machine wash,Imported","89% polyester, 11% spandex,Machine wash",,"['https://slimages.macysassets.com/is/image/MCY/products/0/optimized/30947460_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/0/optimized/31332780_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/1/optimized/30947461_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/3/optimized/31002783_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/1/optimized/31002781_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/2/optimized/31002782_fpx.tif']"
20850709,"Baby Boys Wild Thing Graphic T-Shirt, Exclusively at Macy's",First Impressions, 892.00, 402.00, 55% off,INR,https://www.macys.com/shop/product/baby-boys-wild-thing-graphic-t-shirt-exclusively-at-macys?ID=20850709#PAGEINDEX/9,Kids>Shirts & Tops,First Impressions presents a fun look for your sweet little wild one with this short-sleeve T-shirt featuring a playful graphic-print design.,[],"['3-6 months', '6-9 months', '12 months', '18 months', '24 months']",5,6,"Crewneck,Short sleeves,""Wild Thing"" appliqués and graphic print at front,Macy's Exclusive,60% cotton, 40% polyester,Machine wash,Imported","60% cotton, 40% polyester,Machine wash",,"['https://slimages.macysassets.com/is/image/MCY/products/6/optimized/32369746_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/9/optimized/32369749_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/32369748_fpx.tif']"
20739282,Baby Boys 2-Pc. Organic Cotton Sweater Knit Topt & Shorts Set,Little Planet by Carter's, 892.00," 1,963.00", 55% off,INR,https://www.macys.com/shop/product/little-planet-by-carters-baby-boys-2-pc.-organic-cotton-sweater-knit-topt-shorts-set?ID=20739282#PAGEINDEX/9,Kids>Sets & Outfits,This two-piece set from Little Planet by Carter's arrives with a  sweater knit top and matching shorts. A covered elastic waist keeps them comfy and makes for easy dressing while the knit design keeps them ready for the season.,[],"['Newborn', '3 months', '6 months', '9 months', '12 months', '18 months', '24 months']",5,8,"Set includes: 1 shirt and 1 pair of shorts,Shirt: Henley button collar; short sleeves,Shorts: pull-on style; elasticized waist,This product contains organic fibers that are certified by the Global Organic Textiles Standard [100% cotton, CUC-03- 823399 | Control Union],100% cotton,Machine wash,Imported","100% cotton,Machine wash,This product contains organic fibers that are certified by the Global Organic Textiles Standard [100% cotton, CUC-03- 823399 | Control Union]",,"['https://slimages.macysassets.com/is/image/MCY/products/3/optimized/31358913_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/1/optimized/31358981_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/0/optimized/31358980_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/31366625_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/6/optimized/32367006_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/7/optimized/32367007_fpx.tif']"
21030988,Baby Neutral Cotton Hooded Cardigan,Carter's," 2,677.00"," 1,312.00", 51% off,INR,https://www.macys.com/shop/product/carters-baby-neutral-cotton-hooded-cardigan?ID=21030988#PAGEINDEX/9,Kids>Sweaters,"Perfect for keeping baby extra cozy, this sweet and soft cotton cardigan from Carter's features 3D ear details on the hood and an easy button-front design.",[],"['Newborn', '3 months', '6 months', '9 months', '12 months']",5,8,"3D ears on hood	,Long sleeves,Button-front design ,100% cotton,Machine wash,Imported","Machine wash,100% cotton",,"['https://slimages.macysassets.com/is/image/MCY/products/6/optimized/32045526_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/32064415_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/9/optimized/32513659_fpx.tif']"
20850704,Baby Boys Knit Gauze Sunsuit,First Impressions," 1,338.00", 891.00, 33% off,INR,https://www.macys.com/shop/product/first-impressions-baby-boys-knit-gauze-sunsuit-exclusively-at-macys?ID=20850704#PAGEINDEX/9,Kids>Baby Clothing (0-24 months),"Sweet and comfy for warm days, this one-piece gauze sunsuit from First Impressions features a touch of stretch.","['Catalina Green', 'Mist Teal']","['0-3 months', '3-6 months', '6-9 months', '12 months', '18 months', '24 months']",5,3,"Crewneck,Sleeveless  ,Functional button closures at front neckline; snap closures at bottom,Pocket at left chest,Macy's Exclusive,96% cotton, 3% other fibers, 1% spandex,Machine wash,Imported","Machine wash,96% cotton, 3% other fibers, 1% spandex",,"['https://slimages.macysassets.com/is/image/MCY/products/9/optimized/32369769_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/3/optimized/32369773_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/2/optimized/32369772_fpx.tif']"
19926014,"Toddler And Little Girls Long-Sleeve Hooded Mesh Swim Cover-Up, Exclusively at Macy's",Epic Threads," 2,855.00"," 1,142.00", 60% off,INR,https://www.macys.com/shop/product/epic-threads-toddler-little-girls-long-sleeve-hooded-mesh-swim-cover-up-exclusively-at-macys?ID=19926014#PAGEINDEX/9,Kids>Activewear,"Styled from an airy knit mesh, this hooded cover-up by Epic Threads is perfect for beach or pool days.",[],"['2T', '3T', '4T', '5', '6', '6X']",5,9,"Hooded,Long sleeves,Knit mesh fabric,Macy's Exclusive,Polyester,Machine wash","Machine wash,Polyester",,"['https://slimages.macysassets.com/is/image/MCY/products/8/optimized/30356178_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/1/optimized/30356181_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/2/optimized/30356182_fpx.tif']"
20749371,Toddler Boys Dinosaur Graphic Knit Short-Sleeve T-Shirt,Carter's," 1,963.00", 785.00, 60% off,INR,https://www.macys.com/shop/product/carters-toddler-boys-dinosaur-graphic-knit-short-sleeve-t-shirt?ID=20749371#PAGEINDEX/9,Kids>Shirts & Tops,"Your little dino fan will love his new fave Carter's T-shirt, complete with short sleeves and a super cool dinosaur graphic.",[],"['2T', '3T', '4T', '5T']",4.7,13,"Ribbed crewneck,Short sleeves,Dinosaur graphic at front,OEKO-TEX® STANDARD 100 certified. Tested in an independent lab and verified to be safe from over 1,000 harmful substances [20.HUS.39362 | Hohenstein HTTI],60% cotton, 40% polyester,Machine wash,Imported","60% cotton, 40% polyester,Machine wash",,"['https://slimages.macysassets.com/is/image/MCY/products/4/optimized/31203424_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/31203425_fpx.tif']"
17928432,"Baby Girls Tiny Dancer Ruffled Bodysuit & Pants, 2 Piece Set",First Impressions," 2,320.00", 696.00, 70% off,INR,https://www.macys.com/shop/product/first-impressions-baby-girls-tiny-dancer-ruffled-bodysuit-pants-2-piece-set-created-for-macys?ID=17928432#PAGEINDEX/9,Kids>Sets & Outfits,"Totally cute and perfect for mixing and matching, this First Impressions set features a tulle-trimmed long-sleeve bodysuit along with two pairs of coordinating pants.",[],"['Newborn', '0-3 months', '3-6 months']",4.6,18,"Set includes: 1 bodysuit and 1 pair of pants,Bodysuit: crewneck; long sleeves; lap shoulders; tulle ruffled trim at shoulders; snap closures at bottom,Ruffled pants: pull-on with elastic waistband; tulle ruffles at back; ribbed hems,Macy's Exclusive,Bodysuit & pants: 95% cotton, 5% spandex; tulle: 100% polyester,Machine wash,Imported","Bodysuit & pants: 95% cotton, 5% spandex; tulle: 100% polyester,Machine wash",,"['https://slimages.macysassets.com/is/image/MCY/products/5/optimized/29867375_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/2/optimized/29867482_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/29867475_fpx.tif']"
17862069,Toddler Girls Core Leggings,Epic Threads, 892.00, 446.00, 50% off,INR,https://www.macys.com/shop/product/epic-threads-toddler-girls-core-leggings-created-for-macys?ID=17862069#PAGEINDEX/9,Kids>Pants & Leggings,"Perfect for matching with her favorite T-shirts and tops, these full-length leggings from Epic Threads are comfy essentials in stretchy knit jersey.","['Deep Black', 'Medieval Blue']","['2T', '3T', '4T']",4.6,22,"Pull-on style with elastic waistband,Macy's Exclusive,All of the cotton in this product is U.S. Cotton as verified by the Trust Protocol,95% cotton, 5% spandex,Machine wash,Imported","95% cotton, 5% spandex,Machine wash,All of the cotton in this product is U.S. Cotton as verified by the Trust Protocol",,"['https://slimages.macysassets.com/is/image/MCY/products/3/optimized/28130383_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/6/optimized/28130396_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/2/optimized/28130402_fpx.tif']"
22756198,Baby Boys Chill Mood Hooded Romper,Carter's," 1,785.00", 714.00, 60% off,INR,https://www.macys.com/shop/product/carters-baby-boys-chill-mood-hooded-romper?ID=22756198#PAGEINDEX/9,Kids>Baby Clothing (0-24 months),"He's ready for all of the adventures in this one-piece Carter's romper, complete with a front pocket and a hooded design making this a handsome sunny-day staple for him.",[],"['3 months', '6 months', '9 months', '12 months', '18 months', '24 months']",4.8,90,"Hooded,Short sleeves,Snap closures at bottom,""Chill Mood"" design at front,Functional front pocket ,OEKO-TEX® STANDARD 100 certified. Tested in an independent lab and verified to be safe from over 1,000 harmful substances [20.HUS.39362 | Hohenstein HTTI],60% cotton, 40% polyester,Machine wash,Imported","Machine wash,60% cotton, 40% polyester",,"['https://slimages.macysassets.com/is/image/MCY/products/0/optimized/33082280_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/1/optimized/33082281_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/33139065_fpx.tif']"
18874519,"Baby Travel Bodysuits, Sweater Blanket & Outfits",First Impressions," 2,320.00", 696.00, 70% off,INR,https://www.macys.com/shop/product/baby-travel-bodysuits-sweater-blanket-outfits-exclusively-at-macys?ID=18874519#PAGEINDEX/9,Kids>Sets & Outfits,"Curate the cutest wardrobe for baby this season with this collection of adorable outfits, bodysuits, and blankets from First Impressions.","['Teton Blue', 'Angel White', 'Slate Heather']","['Newborn', '0-3 months', '3-6 months', '6-9 months', 'Newborn', '0-3 months', '3-6 months', '6-9 months', 'Newborn', '0-3 months', '3-6 months', '6-9 months']",4.7,107,"Select specific item for details,Macy's Exclusive",,,['https://slimages.macysassets.com/is/image/MCY/products/5/optimized/28723055_fpx.tif']
21266644,"Little & Big Girls Susie Floral Peplum Top, Exclusively at Macy's",Epic Threads," 1,785.00", 892.00, 50% off,INR,https://www.macys.com/shop/product/epic-threads-little-big-girls-susie-floral-peplum-top-exclusively-at-macys?ID=21266644#PAGEINDEX/9,Kids>Shirts & Tops,"Playfully printed in an adorable floral design, this Epic Threads top features a pretty peplum hem.",[],"['XS (5/6)', 'S(7-8)', 'M (10/12)', 'L (14/16)', 'XL (18/20)']",,,"Scoop neckline,Short sleeves,Peplum hem,Pullover style,Macy's Exclusive,100% cotton,Machine wash,Imported","Machine wash,100% cotton",,"['https://slimages.macysassets.com/is/image/MCY/products/8/optimized/32413938_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/9/optimized/32413939_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/0/optimized/32413940_fpx.tif']"
18319967,"Baby Boys Reversible Faux-Sherpa Striped Jacket, Exclusively at Macy's",First Impressions," 3,748.00"," 1,386.00", 63% off,INR,https://www.macys.com/shop/product/baby-boys-reversible-faux-sherpa-striped-jacket-exclusively-at-macys?ID=18319967#PAGEINDEX/9,"Kids>Coats, Jackets & Outerwear",Give him double the cute and cozy looks with this adorable First Impressions jacket. The jacket's reversible design features colorful stripes at one side and fuzzy faux sherpa at the reverse.,[],"['0-3 months', '3-6 months', '6-9 months', '12 months', '18 months', '24 months']",5,10,"Ribbed crewneck,Long sleeves with ribbed cuffs,Front zip closure ,Ribbed hem,Reversible design: allover striped at one side reverses to allover faux sherpa,Macy's Exclusive,Faux-sherpa side: 100% polyester; patterned side: 60% cotton, 40% polyester,Machine wash,Imported","Machine wash,Faux-sherpa side: 100% polyester; patterned side: 60% cotton, 40% polyester",,"['https://slimages.macysassets.com/is/image/MCY/products/7/optimized/28645047_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/2/optimized/29063302_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/0/optimized/28645050_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/9/optimized/28645049_fpx.tif']"
20614970,"Toddler, Little & Big Girls Floral Embroidered Eyelet Dress",Rare Editions," 5,711.00"," 3,426.00", 40% off,INR,https://www.macys.com/shop/product/rare-editions-toddler-little-big-girls-floral-embroidered-eyelet-dress?ID=20614970#PAGEINDEX/9,Kids>Sets & Outfits,Celebrate the sweet moments with Rare Editions' adorable eyelet dress with pretty floral embroidery.,[],"['2T', '3T', '4T', '5', '6', '6X', '7', '8', '10', '12', '14', '16']",4.8,12,Select specific item for details,,,['https://slimages.macysassets.com/is/image/MCY/products/7/optimized/31864347_fpx.tif']
20095041,"Toddler Boys  2T-4T Camo Nylon Shorts, Exclusively at Macy's",Epic Threads," 2,632.00"," 1,316.00", 50% off,INR,https://www.macys.com/shop/product/epic-threads-toddler-boys-2t-4t-camo-nylon-shorts-exclusively-at-macys?ID=20095041#PAGEINDEX/9,Kids>Shorts,"Camo is the new neutral, and this Epic Threads pair can be mixed and matched with anything in his wardrobe.",[],"['2T', '3T', '4T']",5,3,"Pull-on with elastic drawstring waistband,Hip slant pockets,Camo print,Macy's Exclusive,100% nylon,Machine wash,Imported","Machine wash,100% nylon",,"['https://slimages.macysassets.com/is/image/MCY/products/9/optimized/30970019_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/2/optimized/30970022_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/1/optimized/30970021_fpx.tif']"
21030976,"Baby Boys Cotton Sleeper Gowns, 2 Pack",Carter's," 2,320.00"," 1,160.00", 50% off,INR,https://www.macys.com/shop/product/carters-baby-boys-cotton-sleeper-gowns-2-pack?ID=21030976#PAGEINDEX/9,Kids>Pajamas,"Crafted with silky soft cotton and special prints, the long-sleeve gowns in this two-pack from Carter's feature cinched hems for easy late-night changes.",[],"['Newborn', 'Premie', '3 months']",5,4,"Set includes: 2 gowns,Crewneck,Long sleeves; foldover cuffs	,Lap shoulders,Cinched hem	,Allover print or allover striped,100% cotton,Machine wash,Imported","Machine wash,100% cotton",,"['https://slimages.macysassets.com/is/image/MCY/products/5/optimized/32045555_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/2/optimized/32064802_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/6/optimized/32064806_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/0/optimized/29661300_fpx.tif']"
21266641,"Little & Big Girls Butterfly Embroidered Ribbed T-Shirt, Exclusively at Macy's",Epic Threads," 1,785.00", 892.00, 50% off,INR,https://www.macys.com/shop/product/epic-threads-little-big-girls-butterfly-embroidered-ribbed-t-shirt-exclusively-at-macys?ID=21266641#PAGEINDEX/9,Kids>Shirts & Tops,Update her daily looks with this adorable ribbed T-shirt from Epic Threads featuring a beautiful and bright embroidered butterfly detail at the front.,[],"['XS (5/6)', 'S(7-8)', 'M (10/12)', 'L (14/16)', 'XL (18/20)']",,,"Crewneck,Short sleeves,Embroidered butterfly at front; ribbed,Macy's Exclusive,95% cotton, 5% spandex,Machine wash,Imported","Machine wash,95% cotton, 5% spandex",,"['https://slimages.macysassets.com/is/image/MCY/products/4/optimized/32413994_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/32413995_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/6/optimized/32413996_fpx.tif']"
20314867,Big Girls Solid-Color Ruched Terry Pull-On Shorts,Champion," 1,606.00", 803.00, 50% off,INR,https://www.macys.com/shop/product/champion-big-girls-solid-color-ruched-terry-pull-on-shorts?ID=20314867#PAGEINDEX/9,Kids>Activewear,"A cute and comfy look perfect for endless mixing and matching, these Champion shorts are in soft terry polished with a smocked waistband.",[],"['S', 'M', 'L', 'XL']",,,"Pulls on; ruched elastic waistband,Pockets at sides,78% cotton, 22% polyester,Machine wash,Imported","78% cotton, 22% polyester,Machine wash",,"['https://slimages.macysassets.com/is/image/MCY/products/7/optimized/31905117_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/3/optimized/32006823_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/32006825_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/4/optimized/32006824_fpx.tif']"
19879851,"Big Girls Easy Pull-On Shorts, Exclusively at Macy's",Epic Threads," 2,320.00"," 1,160.00", 50% off,INR,https://www.macys.com/shop/product/epic-threads-big-girls-easy-pull-on-shorts-exclusively-at-macys?ID=19879851#PAGEINDEX/9,Kids>Shorts,"Keep her warm-weather look comfy and cute with these knit shorts, complete with a drawcord at the waist, from Epic Threads.","['Bright Peo', 'Hthr Sterl', 'Medieval B', 'Deep Black', 'Blue Parad']",['S(7-8)'],4.8,16,"Pull-on with drawcord,Macy's Exclusive,60% cotton, 40% polyester,Machine wash,Imported","Machine wash,60% cotton, 40% polyester",,"['https://slimages.macysassets.com/is/image/MCY/products/7/optimized/31841337_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/31375798_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/7/optimized/31375807_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/6/optimized/31375806_fpx.tif']"
21031048,"Baby Girl Printed Animal Short-Sleeve Bodysuits, 5 Pack",Carter's," 2,677.00"," 1,338.00", 50% off,INR,https://www.macys.com/shop/product/carters-baby-girl-printed-animal-short-sleeve-bodysuits-5-pack?ID=21031048#PAGEINDEX/9,Kids>Baby Clothing (0-24 months),"Stock up and save on all of baby's favorites. Your sweet one will have a diaper bag full of these colorful bodysuits, complete with overlap shoulders for easy over the head and strong snaps at the legs for easy changes, with this pack of five from Carter's.",[],"['Premie', '3 months', '6 months', '9 months', '18 months', '24 months']",4.9,"3,253","Set includes: 5 bodysuits in assorted solid hue or dot-print with animal-detail pocket designs,Ribbed crewneck,Short sleeves with lap shoulders,Snap closures at bottom,OEKO-TEX® STANDARD 100 certified. Tested in an independent lab and verified to be safe from over 1,000 harmful substances [20.HUS.39362 | Hohenstein Textile Testing Institute],100% cotton; heather grey: 60% cotton, 40% polyester,Machine wash,Imported","Machine wash,100% cotton; heather grey: 60% cotton, 40% polyester",,"['https://slimages.macysassets.com/is/image/MCY/products/2/optimized/32045612_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/3/optimized/32045613_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/6/optimized/32065616_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/7/optimized/32065617_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/32065618_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/9/optimized/32065619_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/0/optimized/29661300_fpx.tif']"
19926022,"Toddler And Little Girls Floral Print Long-Sleeve Rash Guard, Exclusively at Macy's",Epic Threads," 3,034.00"," 1,593.00", 48% off,INR,https://www.macys.com/shop/product/epic-threads-toddler-little-girls-floral-print-long-sleeve-rash-guard-exclusively-at-macys?ID=19926022#PAGEINDEX/9,Kids>Activewear,She'll brighten up the beach in this cute floral-print rash guard by Epic Threads.,[],"['2T', '3T', '4T', '5', '6X']",4.4,7,"Crewneck; front zip closure,Long sleeves,Floral print,UV protection 50+,Macy's Exclusive,85% polyester, 15% spandex,Machine wash,Imported","Machine wash,85% polyester, 15% spandex",,"['https://slimages.macysassets.com/is/image/MCY/products/3/optimized/30379113_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/4/optimized/30379114_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/30379115_fpx.tif']"
18608769,Big Boys Debossed Print Legacy Pull-On Shorts,adidas," 2,677.00"," 1,606.00", 40% off,INR,https://www.macys.com/shop/product/adidas-big-boys-debossed-print-legacy-pull-on-shorts?ID=18608769#PAGEINDEX/9,Kids>Activewear,"A debossed tonal print brings a fresh look to these adidas shorts, giving him a comfy feel with sporty flair.","['Black', 'Brite Blu']","['S (8)', 'M (10/12)', 'L (14/16)', 'XL (18/20)']",,,"Pulls on; elastic waistband with drawstring,Allover tonal logo print; three stripes at sides; logo at left,100% polyester,Machine wash,Imported","100% polyester,Machine wash",,"['https://slimages.macysassets.com/is/image/MCY/products/3/optimized/31620793_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/9/optimized/31620799_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/0/optimized/31620800_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/1/optimized/31620801_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/0/optimized/31620810_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/31620818_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/0/optimized/31620820_fpx.tif']"
21030972,Baby Boys 4-Pc. Cotton Puppy-Print Outfit Set,Carter's," 2,498.00"," 1,249.00", 50% off,INR,https://www.macys.com/shop/product/carters-baby-boys-4-pc.-cotton-puppy-print-outfit-set?ID=21030972#PAGEINDEX/9,Kids>Sets & Outfits,"Little bit of this and a little bit of that, this Carter's set gets him stocked up on four pieces he definitely needs. Complete with a long-sleeve tee to pair with easy-on pants, plus a coordinating hat and matching socks, too.",[],"['Newborn', '3 months', '6 months', '9 months', '12 months']",5,4,"Set includes: 1 tee, 1 pair of pants, 1 cap & 1 pair of socks,Tee: round neckline; long sleeves; puppy print at front,Bottoms: covered elastic waistband,OEKO-TEX® STANDARD 100 certified. Tested in an independent lab and verified to be safe from over 1,000 harmful substances [20.HUS.39362 | Hohenstein Textile Testing Institute],100% cotton,Machine wash,Imported","Machine wash,100% cotton",,"['https://slimages.macysassets.com/is/image/MCY/products/2/optimized/32045522_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/0/optimized/32064280_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/0/optimized/29661300_fpx.tif']"
17135083,Big Boys Harley Stretch Tech Fabric Pull-On Cargo Shorts with Moto Detailing,Ring of Fire," 3,034.00"," 1,516.00", 50% off,INR,https://www.macys.com/shop/product/ring-of-fire-big-boys-harley-stretch-tech-fabric-pull-on-cargo-shorts-with-moto-detailing?ID=17135083#PAGEINDEX/9,Kids,"Prepare him for a day of learning, play or adventure with these Ring of Fire elastic-waist cargo shorts with fun moto details and a zip side pocket.",[],[],4.3,7,"Pulls on with drawstring and elastic waistband,Side pockets and heat seal zipper; 2 cargo pockets; back pocket,Moto detailing,4-way Stretch Tech fabric,Created for Macy's,Rayon, Nylon, Spandex,Machine washable,Imported","Machine washable,Rayon, Nylon, Spandex",,"['https://slimages.macysassets.com/is/image/MCY/products/2/optimized/31569272_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/4/optimized/31569274_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/32209698_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/9/optimized/32209699_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/0/optimized/32209700_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/1/optimized/32209701_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/3/optimized/32209703_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/2/optimized/32209702_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/3/optimized/31569273_fpx.tif']"
17914920,Little & Big Boys Waffle-Knit Over Shirt,Epic Threads," 4,105.00"," 1,023.00", 75% off,INR,https://www.macys.com/shop/product/epic-threads-little-big-boys-waffle-knit-over-shirt-created-for-macys?ID=17914920#PAGEINDEX/9,Kids>Shirts & Tops,"Versatile and stylish, this relaxed button-down over shirt from Epic Threads is designed in a waffle knit for comfy texture.",[],"['XS (5/6)', 'S (7/8)']",4.8,19,"Shirt collar,Long sleeves with button cuffs,Front button closures,Flap pockets at chest,Waffle knit,OEKO-TEX® STANDARD 100 certified. Tested in an independent lab and verified to be safe from over 1,000 harmful substances,Macy's Exclusive,All of the cotton in this product is U.S. Cotton as verified by the Trust Protocol,Cotton, polyester,Machine wash,Imported","Cotton, polyester,Machine wash,All of the cotton in this product is U.S. Cotton as verified by the Trust Protocol",,"['https://slimages.macysassets.com/is/image/MCY/products/3/optimized/27365813_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/7/optimized/27557517_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/7/optimized/27640957_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/27640958_fpx.tif']"
21512454,Baby Girls Embroidered Smocked-Bodice Dress,Rare Editions," 4,283.00"," 1,499.00", 65% off,INR,https://www.macys.com/shop/product/rare-editions-baby-girls-embroidered-smocked-bodice-dress?ID=21512454#PAGEINDEX/9,Kids>Dresses,This adorable dress from Rare Editions features a smocked bodice dress with an embroidered boarder and hemline.,[],"['3-6 months', '6-9 months', '12 months', '18 months', '24 months']",2.8,4,"Square neckline,Flutter sleeves with embroidered border,Pulls on; smocked bodice,Embroidered hem,Includes matching diaper cover,Lined,Dress: 85% cotton, 15% linen; lining: 50% cotton, 50% polyester; diaper cover: 95% cotton, 5% spandex,Machine wash,Imported","Dress: 85% cotton, 15% linen; lining: 50% cotton, 50% polyester; diaper cover: 95% cotton, 5% spandex,Machine wash",,"['https://slimages.macysassets.com/is/image/MCY/products/4/optimized/32310954_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/5/optimized/32310955_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/6/optimized/32310956_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/7/optimized/32310957_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/32310958_fpx.tif']"
21067271,"Toddler Girls Moon & Stars 100% Snug-Fit Cotton Pajamas, 4 Piece Set",Carter's," 1,785.00"," 1,428.00", 20% off,INR,https://www.macys.com/shop/product/carters-toddler-girls-moon-stars-100-snug-fit-cotton-pajamas-4-piece-set?ID=21067271#PAGEINDEX/9,Kids>Pajamas,Moon and stars-themed details are perfect for bedtime with with this fun four-piece cotton pajamas set from Carter's! Carter's cotton PJs are not flame resistant. But don't worry! They're designed with a snug and stretchy fit for safety and comfort.,[],"['2T', '3T', '4T']",5,12,"Includes four-piece pajamas,Imported,Tops: ribbed crewneck; short sleeves; ""Bedtime Besties"" graphic at front or allover moon-and-stars print with bow at neckline","Machine wash,100% cotton",,"['https://slimages.macysassets.com/is/image/MCY/products/5/optimized/31923945_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/6/optimized/31923946_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/7/optimized/31923947_fpx.tif', 'https://slimages.macysassets.com/is/image/MCY/products/8/optimized/31923948_fpx.tif']"
