Pdp Url,Country,Retail Chain,Brand,Product Name,Pack Size,Price per Pack,Price per Kg or L,Promotion (Yes/No),Promotion Description,Product Description,Ingredients,Legal Name,Category Path,Product Image URL,Product Code (EAN/GTIN),Unit Count or Quantity,Private Label (Yes/No),Promotion Start Date,Promotion End Date,Promotion Type,Store or Region,Allergen & Dietary Claims,Nutritional Values,Manufacturer or Distributor,Additional Claims or Labels
https://www.carrefour.fr/p/chocolat-noir-bio-noisettes-entieres-alter-eco-3700214616253?t=2237,france,,ALTER ECO,Chocolat noir bio Noisettes entières ALTER ECO,La tabLette de 200g,4.75,23.75,Yes,Le 2ème à -50%,"Découvrez le chocolat noir noisettes entières à 50% de cacao Alter Eco et laissez-vous tenter par un plaisir gourmand. Bio et issue du commerce équitable, c'est la tablette de chocolat idéale pour consommer plus responsable du petit déjeuner au goûter.","Sucre de canne, pâte de cacao (Pérou), NOISETTES entières (20%), beurre de cacao, matière grasse de LAIT, gousse de vanille. Cacao: 50% minimum. 100% des ingrédients agricoles sont issus de l'agriculture biologique.",Chocolat Noir aux noisettes entières,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/d389d4c116404a2c9ec736f9b1e42ffa/p_540x540/03700214616253_H1N1_s19.png,3700214616253,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '2438 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '587 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '42 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '19 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '43 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '39 g / 100 g', 'fibres alimentaires_Valeurs nutritionnelles pour 100 g': '6 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '6.2 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0 g / 100 g'}",ALTER ECO,
https://www.carrefour.fr/p/chocolat-noir-bio-95-togo-alter-eco-3700214616970?t=2237,france,,ALTER ECO,Chocolat noir bio 95% Togo  ALTER ECO,La tabLette de 100g,2.89,32.11,Yes,Le 2ème à -50%,"Découvrez le chocolat noir Togo à 95% de cacao Alter Eco et laissez-vous emporter par ses arômes puissants et légèrement acidulés. Bio et issue du commerce équitable, c'est la tablette de chocolat idéale pour consommer plus responsable du petit déjeuner au goûter.","Pâte de cacao (Togo), beurre de cacao, sucre de canne, gousse de vanille. Cacao: 95% minimum. 100% des ingrédients sont issus de l'agriculture biologique et du commerce équitable contrôlé selon le référentiel Fair for Life. Plus d'informations sur www.fairforlife.org",Chocolat noir,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/0ca11b6a7b41438dba3e33dea7e6725e/p_540x540/03700214616970_H1N1_s32.png,3700214616970,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '2670 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '648 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '60 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '36 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '11 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '3.9 g / 100 g', 'fibres alimentaires_Valeurs nutritionnelles pour 100 g': '14 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '8.9 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0 g / 100 g'}",ALTER ECO,
https://www.carrefour.fr/p/chocolat-noir-bio-70-equateur-alter-eco-3700214616987?t=2237,france,,ALTER ECO,Chocolat noir bio 70% Equateur  ALTER ECO,La tabLette de 100g,2.89,28.90,Yes,Le 2ème à -50%,"Découvrez le chocolat noir Équateur à 70% de cacao Alter Eco et laissez-vous emporter par ses arômes floraux et boisés. Bio et issue du commerce équitable, c'est la tablette de chocolat idéale pour consommer plus responsable du petit déjeuner au goûter.","Pâte de cacao (Equateur), sucre de canne, beurre de cacao. Cacao: 70% minimum. 100% des ingrédients agricoles sont issus de l'agriculture biologique et du commerce équitable contrôlé selon le référentiel Fair for Life. Plus d'informations sur www.fairforlife.org",Chocolat noir,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/f08106a7cfd94b988eab3e2f73a1f200/p_540x540/03700214616987_H1N1_s27.png,3700214616987,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '2414 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '582 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '43 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '26 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '37 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '29 g / 100 g', 'fibres alimentaires_Valeurs nutritionnelles pour 100 g': '10 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '6.7 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0.01 g / 100 g'}",ALTER ECO,
https://www.carrefour.fr/p/chocolat-noir-bio-100-republique-dominicaine-alter-eco-3700214618998?t=2237,france,,ALTER ECO,Chocolat noir bio 100% République dominicaine ALTER ECO,La tabLette de 100g,2.89,32.11,Yes,Le 2ème à -50%,"Découvrez le chocolat noir République Dominicaine à 100% de cacao Alter Eco et laissez-vous emporter par son intensité, son goût corsé et ses notes torréfiées. Bio et issue du commerce équitable, c'est la tablette de chocolat idéale pour consommer plus responsable du petit déjeuner au goûter.","Pâte de cacao (République dominicaine), beurre de cacao. Cacao : 100% 100% des ingrédients agricoles sont issus de l'agriculture biologique et du commerce équitable contrôlé selon le référentiel Fair for Life. Plus d'informations sur www.fairforlife.org Traces possibles de GLUTEN, de LAIT, de FRUITS A COQUE et de SOJA.",Cacao 100%,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/184cc3d0017a4d8aaf9d30aabe772422/p_540x540/03700214618998_H1N1_s17.png,3700214618998,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '2709 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '657 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '60 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '36 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '12 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '0.3 g / 100 g', 'fibres alimentaires_Valeurs nutritionnelles pour 100 g': '15 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '9.7 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0.01 g / 100 g'}",ALTER ECO,
https://www.carrefour.fr/p/tablette-de-chocolat-noir-75-cacao-nicaragua-bio-ethiquable-3760091722515?t=2237,france,,ETHIQUABLE,Tablette De Chocolat Noir 75% Cacao Nicaragua Bio ETHIQUABLE,la tablette de 100g,2.75,27.50,No,,"CE QUE JE CROQUE : La cacaoyère de la vallée du Waslala au nord du Nicaragua est une zone forestière humide, propice à la culture agro-écologique du cacao. Les fèves de cacao du chocolat noir 75% Nicaragua révèlent des notes de fruits et de sous-bois typiques d'une forêt tropicale de montagne. Nous sommes sur le terrain avec les producteurs de la coopérative CACAO NICA depuis 2010, pour concrétis…","Pâte de cacao* (66%), sucre de canne°*, beurre de cacao°*Cacao : 75 % minimum dans le chocolat° issus de l'agriculture biologique (100 %)* issus du commerce équitable (100 % avec 91 % SPP)ABSENCE D'ALLERGENESTRACES FRUITS A COQUES, LAIT, GLUTEN, SESAME",CHOCOLAT NOIR 75% NICARAGUA BIO 100G,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/4c5c5fb0a3544b1e80dffc49721ab2a2/p_540x540/03760091722515_H1N1_s06.jpeg,3760091722515,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '2457 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '593 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '45.1 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '27 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '32.4 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '24.4 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '9.5 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0 g / 100 g'}",ETHIQUABLE,
https://www.carrefour.fr/p/tablette-de-chocolat-noir-80-cacao-equateur-bio-ethiquable-3760091726667?t=2237,france,,ETHIQUABLE,Tablette De Chocolat Noir 80% Cacao Equateur Bio ETHIQUABLE,la tablette de 100g,2.89,28.90,No,,"CE QUE JE CROQUE : Domestiquée par les peuples natifs, la variété Nacional, aujourd'hui menacée de disparition, a fait la réputation du cacao équatorien. Sa fève donne un chocolat intense avec un subtil parfum floral très typique. Corsée à 80% de cacao bio et équitable, cette tablette est exclusivement réalisée avec des fèves de variétés Nacional. Elle développe en bouche un chocolaté tout en rond…","Pâte de cacao°* (70%), sucre de canne°*, beurre de cacao°*Cacao : 80 % minimum dans le chocolat° issus de l'agriculture biologique (100 %)* issus du commerce équitable (100 % du poids total dont 89%)",CHOCOLAT NOIR 80% EQUATEUR BIO 100G,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/3d3203c2c7964d10a037cd82f619d449/p_540x540/03760091726667_H1N1_s04.jpeg,3760091726667,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '2525 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '610 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '48.8 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '29.3 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '27.6 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '19.2 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '9.9 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0 g / 100 g'}",ETHIQUABLE,
https://www.carrefour.fr/p/tablette-de-chocolat-lait-grain-de-sail-caramel-fleur-de-sel-bio-grain-de-sail-3760226260455?t=2237,france,,GRAIN DE SAIL,Tablette de Chocolat Lait Grain de Sail Caramel Fleur de Sel Bio GRAIN DE SAIL,la tablette de 100g,3.45,34.50,No,,Tablette de chocolat Lait Caramel et Fleur de sel - 100gr - FR BIO 13 - Grain de Sail,"Sucre de canne*, beurre de cacao*, Cacao*,",Tablette de chocolat Lait 45% de cacao Caramel Fleur de sel - 100gr - FR BIO 13,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/55fd9bda8ec745899560f2d5761b3d46/p_540x540/03760226260455_A1N1_s01.png,3760226260455,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '2310 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '552 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '36 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '22 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '48 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '44 g / 100 g', 'fibres alimentaires_Valeurs nutritionnelles pour 100 g': '5 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '8 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0.47 g / 100 g'}",GRAIN DE SAIL,
https://www.carrefour.fr/p/tablette-de-chocolat-noir-100-cacao-perou-bio-ethiquable-3760278865660?t=2237,france,,ETHIQUABLE,Tablette De Chocolat Noir 100% Cacao Pérou Bio ETHIQUABLE,la tablette de 100g,3.29,32.90,No,,"CE QUE JE CROQUE : Le chocolat noir 100% Pérou offre une rondeur en bouche, très beurre frais puis viennent des notes épicées et de fruits cuits. Le cacao est cultivé dans des cacaoyères sous couvert forestier dans le Piémont Amazonien. Nous sommes sur le terrain avec les producteurs des coopératives NORANDINO et ALTO URUBAMBA depuis 2003, pour concrétiser des projets de commerce équitable à imp…","pâte de cacao du Pérou° 100%°issus de l'agriculture biologique et du commerce équitablePeut contenir : FRUITS A COQUES, SESAME, LAIT, GLUTENABSENCE D'ALLERGENES",CHOCOLAT NOIR 100% PEROU BIO 100G,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/27eaf6d9a588483780407ac278f6e00f/p_540x540/03760278865660_H1N1_s06.jpeg,3760278865660,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '2620 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '626 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '56 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '33.4 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '7 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '12.3 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0.2 g / 100 g'}",ETHIQUABLE,
https://www.carrefour.fr/p/crepes-dentelles-au-lait-noisettes-et-amandes-pilees-merveilles-du-monde-3770024649536?t=2237,france,,MERVEILLES DU MONDE,Crêpes Dentelles au Lait Noisettes et Amandes Pilées MERVEILLES DU MONDE,la boite de 100g,2.95,29.50,Yes,Prenez en 3 = Payez en 2,"Un goût unique, une expérience inoubliable ! L'association d'un délicieux chocolat au lait pointe de sel fondant avec des noisettes et amandes pilées. Une bouchée qui vous replongera dans vos souvenirs les plus gourmands.","Sucre, LAIT entier en poudre, Beurre de cacao, Masse de cacao, Eclats de crêpe dentelle (farine de BLE, sucre, beurre (LAIT), LAIT écrémé en poudre, malt d'ORGE, sel) 6%, AMANDES hachées caramélisées (amandes, sucre) 5%, NOISETTES hachées grillées 5%, Pâte de noisettes, Beurre laitier concentré, Emulsifiant (Lécithines), Extrait naturel de vanille",Chocolat lait crêpes dentelles noisettes et amandes pilées,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/69e6e554494544e8bbfec9a5dafee3ad/p_540x540/03770024649536_C1N1_s02.png,3770024649536,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '2307 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '552 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '34 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '18 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '51 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '48 g / 100 g', 'fibres alimentaires_Valeurs nutritionnelles pour 100 g': '2.6 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '7.8 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0.21 g / 100 g'}",MERVEILLES DU MONDE," Marque partenaire Jeu Monopoly "
https://www.carrefour.fr/p/bonbons-stripes-maoam-haribo-4001686522424?t=2237,france,,HARIBO,Bonbons Stripes MAOAM HARIBO,le paquet de 250g,2.45,9.80,No,,"Envie d'une sensation maximale ? Peu importe comment tu aimes tes Stripes, le plaisir de les déguster est garanti. Quel est ton préféré ? Cerise, fraise, orange, pomme, citron, framboise ou bien coca ? Tu aimerais encore plus de variété ?","Ingrédients: sucre; sirop de glucose; graisse de palme; humectant: sirop de sorbitol; gélatine; acidifiant: acide citrique; arôme; concentrés de fruits et de plantes: framboise, fraise, cassis. Tenir à l'abri de la chaleur et de l'humidité.",CONFISERIE PÂTE À MÂCHER AROMATISÉE,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/13804fcbead941d1b0041d2f5224c4fc/p_540x540/04001686522424_A1N1_s02.jpeg,4001686522424,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '1726 kJ / 100 g', ""valeur énergétique (kJ)_Taux d'apports journaliers pour 100 g"": '5 %', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '409 kcal / 100 g', ""valeur énergétique (kcal)_Taux d'apports journaliers pour 100 g"": '5 %', 'matières grasses_Valeurs nutritionnelles pour 100 g': '7.8 g / 100 g', ""matières grasses_Taux d'apports journaliers pour 100 g"": '3 %', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '4 g / 100 g', ""acides gras saturés_Taux d'apports journaliers pour 100 g"": '5 %', 'glucides_Valeurs nutritionnelles pour 100 g': '84 g / 100 g', ""glucides_Taux d'apports journaliers pour 100 g"": '8 %', 'sucres_Valeurs nutritionnelles pour 100 g': '58 g / 100 g', ""sucres_Taux d'apports journaliers pour 100 g"": '16 %', 'protéines_Valeurs nutritionnelles pour 100 g': '1.5 g / 100 g', ""protéines_Taux d'apports journaliers pour 100 g"": '1 %', 'sel_Valeurs nutritionnelles pour 100 g': '0.01 g / 100 g', ""sel_Taux d'apports journaliers pour 100 g"": '1 %'}",HARIBO,
https://www.carrefour.fr/p/bonbons-multipack-maomix-maoam-haribo-4001686580332?t=2237,france,,HARIBO,Bonbons multipack Maomix MAOAM HARIBO,le paquet de 250g,1.99,7.96,No,,"Ce sachet contient tous tes bonbons MAOAM préférés : Stripes, Sour Stripes, Bloxx, Pinballs, JoyStixx et Happy Fruttis. Ce mélange est une promesse de plaisir ultime à déguster, à partager, à proposer. Idéal pour les petites pauses et à avoir toujours sur soi.","Ingrédients: sucre; sirop de glucose; graisse de palme; humectant: sirop de sorbitol; acidifiant: acide citrique; gélatine; arôme; concentrés de fruits et de plantes: carthame, radis, framboise, carotte, fraise, spiruline, cassis, pomme, citron; sirop de caramel; huile de tournesol; extrait de réglisse; agent d'enrobage: cire d'abeille blanche et jaune; antiagglomérant: talc; sirop de sucre mélass…","CONFISERIE PÂTE À MÂCHER ASSORTIE, AROMATISÉE","Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/3074511c650242e890a8717b5a43bef6/p_540x540/04001686580332_C1N1_s01.jpeg,4001686580332,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '1726 kJ / 100 g', ""valeur énergétique (kJ)_Taux d'apports journaliers pour 100 g"": '5 %', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '409 kcal / 100 g', ""valeur énergétique (kcal)_Taux d'apports journaliers pour 100 g"": '5 %', 'matières grasses_Valeurs nutritionnelles pour 100 g': '7.8 g / 100 g', ""matières grasses_Taux d'apports journaliers pour 100 g"": '3 %', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '4 g / 100 g', ""acides gras saturés_Taux d'apports journaliers pour 100 g"": '5 %', 'glucides_Valeurs nutritionnelles pour 100 g': '84 g / 100 g', ""glucides_Taux d'apports journaliers pour 100 g"": '8 %', 'sucres_Valeurs nutritionnelles pour 100 g': '58 g / 100 g', ""sucres_Taux d'apports journaliers pour 100 g"": '16 %', 'protéines_Valeurs nutritionnelles pour 100 g': '1.5 g / 100 g', ""protéines_Taux d'apports journaliers pour 100 g"": '1 %', 'sel_Valeurs nutritionnelles pour 100 g': '0.01 g / 100 g', ""sel_Taux d'apports journaliers pour 100 g"": '1 %'}",HARIBO,
https://www.carrefour.fr/p/chewing-gum-menthe-verte-sans-sucres-freedent-4009900024150?t=2237,france,,FREEDENT,Chewing-Gum Menthe Verte Sans Sucres FREEDENT,les 5 paquets de 10 dragées,2.15,30.71,Yes,1 acheté = 10% de remise,Freedent® Chewing-gum à mâcher sans sucres au bon goût de Menthe Verte qui aide à éliminer les tâches et maintenir la blancheur naturelle des dents. Les chewing-gums sans sucres Freedent® sont bénéfiques pour la santé dentaire car ils aident à neutraliser les acides de la plaque dentaire. Ils sont approuvés par l'Union Française pour la Santé Bucco Dentaire (UFSBD),"Ingredients: Edulcorants (Sorbitol, Xylitol, Aspartame, Mannitol, Acesulfame-k, Sucralose), Gomme Base, Humectant (Glycerol), Epaississant (Gomme Arabique), Aromes, Emulsifiant (Lecithine De SOJA), Agent D'enrobage (Cire De Carnauba), Antioxydant (Bha).",Freedent Multipack de 5 étuis de 10 dragées Menthe Verte 70G,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/2523027b2b2241b098bb482676153928/p_540x540/04009900024150_H1N1_s18.png,4009900024150,,,2025-08-14T00:00:00+0200,2025-09-15T23:59:00+0200,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '624 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '150 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '62 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'polyols_Valeurs nutritionnelles pour 100 g': '62 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0 g / 100 g'}",FREEDENT," Promo Exclu Drive "
https://www.carrefour.fr/p/chewing-gum-menthe-douce-sans-sucres-freedent-white-4009900452205?t=2237,france,,FREEDENT WHITE,Chewing-Gum Menthe Douce Sans Sucres FREEDENT WHITE,les 5 paquets de 10 dragées,2.45,35.00,No,,Freedent® White Chewing-gum à mâcher sans sucres au bon goût de Menthe Douce qui aide à éliminer les tâches et maintenir la blancheur naturelle des dents. Les chewing-gums sans sucres Freedent® sont bénéfiques pour la santé dentaire car ils aident à neutraliser les acides de la plaque dentaire. Ils sont approuvés par l'Union Française pour la Santé Bucco Dentaire (UFSBD),"Ingredients: Edulcorants Xylitol, Sorbitol, Aspartame, Mannitol, Acesulfame-k; Gomme Base, Epaississant Gomme Arabique, Humectant Glycerol, Aromes, Agent De Charge Phosphates De Calcium, Emulsifiant Lecithine De SOJA, Correcteur D'acidite Carbonate Acide De Sodium, Agent D'enrobage Cire De Carnauba, Antioxydant Bha, Colorant E133.",Freedent Multipack de 5 étuis de 10 dragées White Menthe Douce 70G,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/7bf16cdc8ef944b082be4c30ee186a3c/p_540x540/04009900452205_H1N1_s14.png,4009900452205,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '647 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '155 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '65 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'polyols_Valeurs nutritionnelles pour 100 g': '65 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0.06 g / 100 g'}",FREEDENT WHITE,
https://www.carrefour.fr/p/chewing-gum-menthe-forte-sans-sucres-freedent-white-4009900452229?t=2237,france,,FREEDENT WHITE,Chewing-Gum Menthe Forte Sans Sucres FREEDENT WHITE,les 5 paquets de 10 dragées,2.35,33.57,No,,Freedent® White Chewing-gum à mâcher sans sucres au bon goût de Menthe Forte qui aide à éliminer les tâches et maintenir la blancheur naturelle des dents. Les chewing-gums sans sucres Freedent® sont bénéfiques pour la santé dentaire car ils aident à neutraliser les acides de la plaque dentaire. Ils sont approuvés par l'Union Française pour la Santé Bucco Dentaire (UFSBD),"Ingredients: Edulcorants (Xylitol, Sorbitol, Aspartame, Mannitol, Acesulfame-k), Gomme Base, Epaississant (Gomme Arabique), Aromes, Humectant (Glycerol), Agent De Charge (Phosphates De Calcium), Emulsifiant (Lecithine De SOJA), Correcteur D'acidite (Carbonate Acide De Sodium), Agent D'enrobage (Cire De Carnauba), Antioxydant (Bha), Colorant (E133).",Freedent Multipack de 5 étuis de 10 dragées White Menthe Forte 70G,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/2c7ed96ba4454dcc824385a314131d42/p_540x540/04009900452229_H1N1_s14.png,4009900452229,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '613 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '147 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '61 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'polyols_Valeurs nutritionnelles pour 100 g': '61 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0.06 g / 100 g'}",FREEDENT WHITE,
https://www.carrefour.fr/p/chewing-gum-gout-myrtille-sans-sucres-freedent-4009900461450?t=2237,france,,FREEDENT,Chewing-Gum Goût Myrtille Sans Sucres FREEDENT,les 5 paquets de 10 dragées,2.99,42.71,No,,Freedent® Chewing-gum à mâcher sans sucres au bon goût de Myrtille qui aide à éliminer les tâches et maintenir la blancheur naturelle des dents. Les chewing-gums sans sucres Freedent® sont bénéfiques pour la santé dentaire car ils aident à neutraliser les acides de la plaque dentaire. Ils sont approuvés par l'Union Française pour la Santé Bucco Dentaire (UFSBD),"Ingredients: Edulcorants (Xylitol, Sorbitol, Mannitol, Aspartame, Acesulfame-k), Gomme Base, Epaississant (Gomme Arabique), Humectant (Glycerol), Acidifiant (Acide Citrique), Aromes, Emulsifiant (Lecithine De SOJA), Acidifiant (Acide Fumarique), Agent D'enrobage (Cire De Carnauba), Antioxydant (Bha).",Freedent Multipack de 5 étuis de 10 dragées Goût Myrtille 70G,"Accueil, Rayons , Epicerie sucrée , Confiseries et Chocolats ",https://media.carrefour.fr/medias/2b2d7976981e4561a0654614f9eb7729/p_540x540/04009900461450_H1N1_s09.png,4009900461450,,,,,,,,"{'valeur énergétique (kJ)_Valeurs nutritionnelles pour 100 g': '702 kJ / 100 g', 'valeur énergétique (kcal)_Valeurs nutritionnelles pour 100 g': '168 kcal / 100 g', 'matières grasses_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'acides gras saturés_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'glucides_Valeurs nutritionnelles pour 100 g': '70 g / 100 g', 'sucres_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'polyols_Valeurs nutritionnelles pour 100 g': '70 g / 100 g', 'protéines_Valeurs nutritionnelles pour 100 g': '0 g / 100 g', 'sel_Valeurs nutritionnelles pour 100 g': '0 g / 100 g'}",FREEDENT,
