unique_id,product_name,regular_price,selling_price,percentage_discount,breadcrumb,pdp_url,uom
509938,"Zott Jogobella élőflórás, zsírszegény joghurtos ital 250 g",319.00,319.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Zott Jogobella élőflórás, zsírszegény joghurtos ital 250 g",https://auchan.hu/shop/zott-jogobella-élőflórás-zsírszegény-joghurtos-ital-250-g.p-509938,g
557410,Zott Jogobella joghurtos ital 250 g,319.00,319.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Zott Jogobella joghurtos ital 250 g",https://auchan.hu/shop/zott-jogobella-joghurtos-ital-250-g.p-557410,g
557414,Zott Jogobella joghurtos ital 250 g,319.00,319.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Zott Jogobella joghurtos ital 250 g",https://auchan.hu/shop/zott-jogobella-joghurtos-ital-250-g.p-557414,g
763965,Real Nature epres-banános joghurtital 250 g,369.00,369.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Real Nature epres-banános joghurtital 250 g",https://auchan.hu/shop/real-nature-epres-banános-joghurtital-250-g.p-763965,g
953460,Danone dinnye ízű iható fermentált tejkészítmény 310 g,429.00,429.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Danone dinnye ízű iható fermentált tejkészítmény 310 g",https://auchan.hu/shop/danone-dinnye-ízű-iható-fermentált-tejkészítmény-310-g.p-953460,g
959303,Danone eper ízű iható fermentált tejkészítmény 310 g,429.00,429.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Danone eper ízű iható fermentált tejkészítmény 310 g",https://auchan.hu/shop/danone-eper-ízű-iható-fermentált-tejkészítmény-310-g.p-959303,g
953461,Danone málnaízű iható fermentált tejkészítmény 310 g,429.00,429.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Danone málnaízű iható fermentált tejkészítmény 310 g",https://auchan.hu/shop/danone-málnaízű-iható-fermentált-tejkészítmény-310-g.p-953461,g
695177,Parmalat zsírszegény epres ivójoghurt 330 g,459.00,459.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Parmalat zsírszegény epres ivójoghurt 330 g",https://auchan.hu/shop/parmalat-zsírszegény-epres-ivójoghurt-330-g.p-695177,g
695022,Parmalat zsírszegény erdei gyümölcsös ivójoghurt 330 g,459.00,459.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Parmalat zsírszegény erdei gyümölcsös ivójoghurt 330 g",https://auchan.hu/shop/parmalat-zsírszegény-erdei-gyümölcsös-ivójoghurt-330-g.p-695022,g
695176,Parmalat zsírszegény meggyes ivójoghurt 330 g,459.00,459.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Parmalat zsírszegény meggyes ivójoghurt 330 g",https://auchan.hu/shop/parmalat-zsírszegény-meggyes-ivójoghurt-330-g.p-695176,g
695021,Parmalat zsírszegény őszibarackos ivójoghurt 330,459.00,459.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Parmalat zsírszegény őszibarackos ivójoghurt 330",https://auchan.hu/shop/parmalat-zsírszegény-őszibarackos-ivójoghurt-330.p-695021,
379299,Havasi Joghurt,464.00,464.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Havasi Joghurt",https://auchan.hu/shop/havasi-joghurt.p-379299,
409985,Danone Actimel eperízű sovány joghurtalapú ital édesítőszerekkel 4 x 100 g (400 g),799.00,499.00,37,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Danone Actimel eperízű sovány joghurtalapú ital édesítőszerekkel 4 x 100 g (400 g)",https://auchan.hu/shop/danone-actimel-eperízű-sovány-joghurtalapú-ital-édesítőszerekkel-4-x-100-g-(400-g).p-409985,g
333472,Danone Actimel eperízű zsírszegény joghurtalapú ital B6- és D-vitaminnal 4 x 100 g (400 g),799.00,499.00,37,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Danone Actimel eperízű zsírszegény joghurtalapú ital B6- és D-vitaminnal 4 x 100 g (400 g)",https://auchan.hu/shop/danone-actimel-eperízű-zsírszegény-joghurtalapú-ital-b6--és-d-vitaminnal-4-x-100-g-(400-g).p-333472,g
375219,Danone Actimel Kids vaníliaízű zsírszegény joghurtalapú ital B6-és D-vitaminnal 4 x 100 g (400 g),799.00,499.00,37,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Danone Actimel Kids vaníliaízű zsírszegény joghurtalapú ital B6-és D-vitaminnal 4 x 100 g (400 g)",https://auchan.hu/shop/danone-actimel-kids-vaníliaízű-zsírszegény-joghurtalapú-ital-b6-és-d-vitaminnal-4-x-100-g-(400-g).p-375219,g
778011,Danone Actimel Kids zsírszegény eper-banánízű joghurtital B6- és D-vitaminnal 4 x 100 g (400 g),799.00,499.00,37,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Danone Actimel Kids zsírszegény eper-banánízű joghurtital B6- és D-vitaminnal 4 x 100 g (400 g)",https://auchan.hu/shop/danone-actimel-kids-zsírszegény-eper-banánízű-joghurtital-b6--és-d-vitaminnal-4-x-100-g-(400-g).p-778011,g
768537,Danone Actimel vegyes gyümölcsízű sovány joghurtalapú ital  B6- és D-vitaminnal 4 x 100 g (400 g),799.00,499.00,37,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Danone Actimel vegyes gyümölcsízű sovány joghurtalapú ital  B6- és D-vitaminnal 4 x 100 g (400 g)",https://auchan.hu/shop/danone-actimel-vegyes-gyümölcsízű-sovány-joghurtalapú-ital--b6--és-d-vitaminnal-4-x-100-g-(400-g).p-768537,g
290784,Danone Actimel vegyes gyümölcsízű zsírszegény joghurtalapú ital 4 x 100 g (400 g),799.00,499.00,37,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Danone Actimel vegyes gyümölcsízű zsírszegény joghurtalapú ital 4 x 100 g (400 g)",https://auchan.hu/shop/danone-actimel-vegyes-gyümölcsízű-zsírszegény-joghurtalapú-ital-4-x-100-g-(400-g).p-290784,g
385766,"Danone Actimel zsírszegény, élőflórás, erdei gyümölcsízű joghurtalapú ital 4 x 100 g (400 g)",799.00,499.00,37,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Danone Actimel zsírszegény, élőflórás, erdei gyümölcsízű joghurtalapú ital 4 x 100 g (400 g)",https://auchan.hu/shop/danone-actimel-zsírszegény-élőflórás-erdei-gyümölcsízű-joghurtalapú-ital-4-x-100-g-(400-g).p-385766,g
870921,Danone Actimel+ áfonya- és feketeszeder ízű joghurtalapú ital 4 x 100 g (400 g),799.00,499.00,37,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Danone Actimel+ áfonya- és feketeszeder ízű joghurtalapú ital 4 x 100 g (400 g)",https://auchan.hu/shop/danone-actimel+-áfonya--és-feketeszeder-ízű-joghurtalapú-ital-4-x-100-g-(400-g).p-870921,g
870910,Danone Actimel+ eper- és gránátalmaízű zsírszegény joghurtalapú ital 4 x 100 g (400 g),799.00,499.00,37,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Danone Actimel+ eper- és gránátalmaízű zsírszegény joghurtalapú ital 4 x 100 g (400 g)",https://auchan.hu/shop/danone-actimel+-eper--és-gránátalmaízű-zsírszegény-joghurtalapú-ital-4-x-100-g-(400-g).p-870910,g
870924,Danone Actimel+ őszibarack- és maracujaízű zsírszegény joghurtalapú ital 4 x 100 g (400 g),799.00,499.00,37,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Danone Actimel+ őszibarack- és maracujaízű zsírszegény joghurtalapú ital 4 x 100 g (400 g)",https://auchan.hu/shop/danone-actimel+-őszibarack--és-maracujaízű-zsírszegény-joghurtalapú-ital-4-x-100-g-(400-g).p-870924,g
344058,"Martontej hazai áfonyás ivójoghurt 0,33 l",529.00,529.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Martontej hazai áfonyás ivójoghurt 0,33 l",https://auchan.hu/shop/martontej-hazai-áfonyás-ivójoghurt-033-l.p-344058,l
344065,Martontej Ivójoghurt natúr 330 ml ,569.00,569.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Martontej Ivójoghurt natúr 330 ml ",https://auchan.hu/shop/martontej-ivójoghurt-natúr-330-ml-.p-344065,ml
675424,"Zott Jogobella zsírszegény joghurtos ital, hozzáadott B6- és D-vitaminokkal 6 x 100 g (600 g)",599.00,599.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Zott Jogobella zsírszegény joghurtos ital, hozzáadott B6- és D-vitaminokkal 6 x 100 g (600 g)",https://auchan.hu/shop/zott-jogobella-zsírszegény-joghurtos-ital-hozzáadott-b6--és-d-vitaminokkal-6-x-100-g-(600-g).p-675424,g
748897,"Zott Jogobella zsírszegény, joghurtos ital, hozzáadott B6- és D-vitaminokkal 6 x 100 g (600 g)",599.00,599.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Zott Jogobella zsírszegény, joghurtos ital, hozzáadott B6- és D-vitaminokkal 6 x 100 g (600 g)",https://auchan.hu/shop/zott-jogobella-zsírszegény-joghurtos-ital-hozzáadott-b6--és-d-vitaminokkal-6-x-100-g-(600-g).p-748897,g
953581,"Parmalat Smoothie almás, banános, kivis zsírszegény savanyú tejkészítmény matcha teával 330 g",669.00,669.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Parmalat Smoothie almás, banános, kivis zsírszegény savanyú tejkészítmény matcha teával 330 g",https://auchan.hu/shop/parmalat-smoothie-almás-banános-kivis-zsírszegény-savanyú-tejkészítmény-matcha-teával-330-g.p-953581,g
953582,"Parmalat Smoothie almás, őszibarackos, lime-os zsírszegény savanyú tejkészítmény spirulinával 330 g",669.00,669.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Parmalat Smoothie almás, őszibarackos, lime-os zsírszegény savanyú tejkészítmény spirulinával 330 g",https://auchan.hu/shop/parmalat-smoothie-almás-őszibarackos-lime-os-zsírszegény-savanyú-tejkészítmény-spirulinával-330-g.p-953582,g
953616,"Parmalat Smoothie ananászos, banános, narancsos zsírszegény savanyú tejkészítmény kurkumával 330 g",669.00,669.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Parmalat Smoothie ananászos, banános, narancsos zsírszegény savanyú tejkészítmény kurkumával 330 g",https://auchan.hu/shop/parmalat-smoothie-ananászos-banános-narancsos-zsírszegény-savanyú-tejkészítmény-kurkumával-330-g.p-953616,g
931798,JOP Probiotikus joghurt ital meggy 280 g,699.00,699.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>JOP Probiotikus joghurt ital meggy 280 g",https://auchan.hu/shop/jop-probiotikus-joghurt-ital-meggy-280-g.p-931798,g
931797,JOP Probiotikus johurt ital eper-banán 280 g,699.00,699.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>JOP Probiotikus johurt ital eper-banán 280 g",https://auchan.hu/shop/jop-probiotikus-johurt-ital-eper-banán-280-g.p-931797,g
545357,"Good Milk joghurtital 0,1% eper 500 g ",709.00,709.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Good Milk joghurtital 0,1% eper 500 g ",https://auchan.hu/shop/good-milk-joghurtital-01%-eper-500-g-.p-545357,g
959298,Danone Danonino zsírszegény banánízű joghurtital kalciummal és D3-vitaminnal 4 x 100 g (400 g),749.00,749.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Danone Danonino zsírszegény banánízű joghurtital kalciummal és D3-vitaminnal 4 x 100 g (400 g)",https://auchan.hu/shop/danone-danonino-zsírszegény-banánízű-joghurtital-kalciummal-és-d3-vitaminnal-4-x-100-g-(400-g).p-959298,g
953453,Danone Danonino zsírszegény epres joghurtital kalciummal és D3-vitaminnal 4 x 100 g (400 g),749.00,749.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Danone Danonino zsírszegény epres joghurtital kalciummal és D3-vitaminnal 4 x 100 g (400 g)",https://auchan.hu/shop/danone-danonino-zsírszegény-epres-joghurtital-kalciummal-és-d3-vitaminnal-4-x-100-g-(400-g).p-953453,g
832075,Real Nature erdei gyümölcs zsírszegény joghurt ital 4 x 100 g,749.00,749.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Real Nature erdei gyümölcs zsírszegény joghurt ital 4 x 100 g",https://auchan.hu/shop/real-nature-erdei-gyümölcs-zsírszegény-joghurt-ital-4-x-100-g.p-832075,g
832076,Real Nature földieper zsírszegény joghurt ital 4 x 100 g,749.00,749.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Real Nature földieper zsírszegény joghurt ital 4 x 100 g",https://auchan.hu/shop/real-nature-földieper-zsírszegény-joghurt-ital-4-x-100-g.p-832076,g
473238,Fasten epres joghurtital 500 g,789.00,789.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Fasten epres joghurtital 500 g",https://auchan.hu/shop/fasten-epres-joghurtital-500-g.p-473238,g
214643,Fasten őszibarackos-mangós joghurtital 500 g,789.00,789.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Fasten őszibarackos-mangós joghurtital 500 g",https://auchan.hu/shop/fasten-őszibarackos-mangós-joghurtital-500-g.p-214643,g
473240,NÖM Fasten málna joghurtital 500 g,789.00,789.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>NÖM Fasten málna joghurtital 500 g",https://auchan.hu/shop/nöm-fasten-málna-joghurtital-500-g.p-473240,g
813789,Real Nature eper-banán joghurtital 750 g,889.00,889.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Real Nature eper-banán joghurtital 750 g",https://auchan.hu/shop/real-nature-eper-banán-joghurtital-750-g.p-813789,g
813790,Real Nature erdei gyümölcs joghurtital 750 g,889.00,889.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Real Nature erdei gyümölcs joghurtital 750 g",https://auchan.hu/shop/real-nature-erdei-gyümölcs-joghurtital-750-g.p-813790,g
135799,Real Nature ProXY meggyes joghurtital 750 g,889.00,889.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Real Nature ProXY meggyes joghurtital 750 g",https://auchan.hu/shop/real-nature-proxy-meggyes-joghurtital-750-g.p-135799,g
347600,Real Nature ProXY őszibarack mangó joghurtital 750 g,889.00,889.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Real Nature ProXY őszibarack mangó joghurtital 750 g",https://auchan.hu/shop/real-nature-proxy-őszibarack-mangó-joghurtital-750-g.p-347600,g
269139,Fasten joghurtital ananász-kókuszos 500 g,989.00,989.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Fasten joghurtital ananász-kókuszos 500 g",https://auchan.hu/shop/fasten-joghurtital-ananász-kókuszos-500-g.p-269139,g
77062,Parmalat zsírszegény epres ivójoghurt 1 kg,1179.00,1179.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Parmalat zsírszegény epres ivójoghurt 1 kg",https://auchan.hu/shop/parmalat-zsírszegény-epres-ivójoghurt-1-kg.p-77062,kg
258187,Parmalat zsírszegény erdei gyümölcsös ivójoghurt 1 kg,1179.00,1179.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Parmalat zsírszegény erdei gyümölcsös ivójoghurt 1 kg",https://auchan.hu/shop/parmalat-zsírszegény-erdei-gyümölcsös-ivójoghurt-1-kg.p-258187,kg
150292,Parmalat zsírszegény meggyes ivójoghurt 1 kg,1179.00,1179.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Parmalat zsírszegény meggyes ivójoghurt 1 kg",https://auchan.hu/shop/parmalat-zsírszegény-meggyes-ivójoghurt-1-kg.p-150292,kg
950830,Parmalat zsírszegény őszibarackos ivójoghurt 1 kg,1179.00,1179.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Parmalat zsírszegény őszibarackos ivójoghurt 1 kg",https://auchan.hu/shop/parmalat-zsírszegény-őszibarackos-ivójoghurt-1-kg.p-950830,kg
413355,Danone Actimel eperízű zsírszegény joghurtalapú ital B6- és D-vitaminnal 8 x 100 g (800 g),1399.00,1399.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Danone Actimel eperízű zsírszegény joghurtalapú ital B6- és D-vitaminnal 8 x 100 g (800 g)",https://auchan.hu/shop/danone-actimel-eperízű-zsírszegény-joghurtalapú-ital-b6--és-d-vitaminnal-8-x-100-g-(800-g).p-413355,g
374950,Danone Actimel Kids zsírszegény eper-banánízű joghurtital B6- és D-vitaminnal 8 x 100 g (800 g),1399.00,1399.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Danone Actimel Kids zsírszegény eper-banánízű joghurtital B6- és D-vitaminnal 8 x 100 g (800 g)",https://auchan.hu/shop/danone-actimel-kids-zsírszegény-eper-banánízű-joghurtital-b6--és-d-vitaminnal-8-x-100-g-(800-g).p-374950,g
828137,Danone Actimel Kids zsírszegény őszibarackízű joghurtalapú ital kalciummal 8 x 100 g (800 g),1399.00,1399.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Danone Actimel Kids zsírszegény őszibarackízű joghurtalapú ital kalciummal 8 x 100 g (800 g)",https://auchan.hu/shop/danone-actimel-kids-zsírszegény-őszibarackízű-joghurtalapú-ital-kalciummal-8-x-100-g-(800-g).p-828137,g
347008,Danone Actimel vegyes gyümölcsízű zsírszegény joghurtalapú ital  8 x 100 g (800 g),1399.00,1399.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Danone Actimel vegyes gyümölcsízű zsírszegény joghurtalapú ital  8 x 100 g (800 g)",https://auchan.hu/shop/danone-actimel-vegyes-gyümölcsízű-zsírszegény-joghurtalapú-ital--8-x-100-g-(800-g).p-347008,g
769080,"Danone Actimel zsírszegény, élőflórás, erdei gyümölcsízű joghurtalapú ital 8 x 100 g (800 g)",1399.00,1399.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Danone Actimel zsírszegény, élőflórás, erdei gyümölcsízű joghurtalapú ital 8 x 100 g (800 g)",https://auchan.hu/shop/danone-actimel-zsírszegény-élőflórás-erdei-gyümölcsízű-joghurtalapú-ital-8-x-100-g-(800-g).p-769080,g
870027,Danone Actimel+ áfonya- és feketeszeder ízű joghurtalapú ital 8 x 100 g (800 g),1399.00,1399.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Danone Actimel+ áfonya- és feketeszeder ízű joghurtalapú ital 8 x 100 g (800 g)",https://auchan.hu/shop/danone-actimel+-áfonya--és-feketeszeder-ízű-joghurtalapú-ital-8-x-100-g-(800-g).p-870027,g
769859,Good Milk Active Drink epres zsírszegény joghurtital 8 x 100 g (800 g),1489.00,1489.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Good Milk Active Drink epres zsírszegény joghurtital 8 x 100 g (800 g)",https://auchan.hu/shop/good-milk-active-drink-epres-zsírszegény-joghurtital-8-x-100-g-(800-g).p-769859,g
870026,Danone Actimel+ eper- és gránátalmaízű zsírszegény joghurtalapú ital 8 x 100 g (800 g),1599.00,1599.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Joghurt italok>Danone Actimel+ eper- és gránátalmaízű zsírszegény joghurtalapú ital 8 x 100 g (800 g)",https://auchan.hu/shop/danone-actimel+-eper--és-gránátalmaízű-zsírszegény-joghurtalapú-ital-8-x-100-g-(800-g).p-870026,g
511771,Auchan Kedvenc natúr joghurt élőflórás homogénezett  3% 175 g,93.00,93.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Natúr és görög joghurt>Auchan Kedvenc natúr joghurt élőflórás homogénezett  3% 175 g",https://auchan.hu/shop/auchan-kedvenc-natúr-joghurt-élőflórás-homogénezett--3%-175-g.p-511771,g
802373,"Auchan Tipp natúr joghurt 0,1% 175 g",93.00,93.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Natúr és görög joghurt>Auchan Tipp natúr joghurt 0,1% 175 g",https://auchan.hu/shop/auchan-tipp-natúr-joghurt-01%-175-g.p-802373,g
929375,"Nádudvari zsírszegény, élőflórás natúr joghurt 150 g",105.00,105.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Natúr és görög joghurt>Nádudvari zsírszegény, élőflórás natúr joghurt 150 g",https://auchan.hu/shop/nádudvari-zsírszegény-élőflórás-natúr-joghurt-150-g.p-929375,g
842319,Magyar Joghurt natúr joghurt 140 g,109.00,109.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Natúr és görög joghurt>Magyar Joghurt natúr joghurt 140 g",https://auchan.hu/shop/magyar-joghurt-natúr-joghurt-140-g.p-842319,g
601847,Nádudvari élőflórás natúr joghurt 150 g,125.00,125.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Natúr és görög joghurt>Nádudvari élőflórás natúr joghurt 150 g",https://auchan.hu/shop/nádudvari-élőflórás-natúr-joghurt-150-g.p-601847,g
368242,Mizo natúr joghurt 150 g,149.00,149.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Natúr és görög joghurt>Mizo natúr joghurt 150 g",https://auchan.hu/shop/mizo-natúr-joghurt-150-g.p-368242,g
733700,Magyar Joghurt natúr joghurt 300 g,207.00,207.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Natúr és görög joghurt>Magyar Joghurt natúr joghurt 300 g",https://auchan.hu/shop/magyar-joghurt-natúr-joghurt-300-g.p-733700,g
578716,"Nádudvari zsírszegény élőflórás natúr joghurt 1,4% 350 g",208.00,208.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Natúr és görög joghurt>Nádudvari zsírszegény élőflórás natúr joghurt 1,4% 350 g",https://auchan.hu/shop/nádudvari-zsírszegény-élőflórás-natúr-joghurt-14%-350-g.p-578716,g
802372,"Auchan Tipp natúr joghurt 0,1% 450 g",233.00,233.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Natúr és görög joghurt>Auchan Tipp natúr joghurt 0,1% 450 g",https://auchan.hu/shop/auchan-tipp-natúr-joghurt-01%-450-g.p-802372,g
114576,"Nádudvari natúr, élőflórás krémjoghurt 180 g",238.00,238.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Natúr és görög joghurt>Nádudvari natúr, élőflórás krémjoghurt 180 g",https://auchan.hu/shop/nádudvari-natúr-élőflórás-krémjoghurt-180-g.p-114576,g
730719,Szultán Ayran frissítő ital joghurttal 250 ml,238.00,238.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Natúr és görög joghurt>Szultán Ayran frissítő ital joghurttal 250 ml",https://auchan.hu/shop/szultán-ayran-frissítő-ital-joghurttal-250-ml.p-730719,ml
965485,Tarka görög natúr joghurt 180 g,240.00,240.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Natúr és görög joghurt>Tarka görög natúr joghurt 180 g",https://auchan.hu/shop/tarka-görög-natúr-joghurt-180-g.p-965485,g
511772,Auchan Kedvenc Natúr joghurt 3% 450 g,255.00,255.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Natúr és görög joghurt>Auchan Kedvenc Natúr joghurt 3% 450 g",https://auchan.hu/shop/auchan-kedvenc-natúr-joghurt-3%-450-g.p-511772,g
929374,Nádudvari élőflórás natúr joghurt 330 g,259.00,259.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Natúr és görög joghurt>Nádudvari élőflórás natúr joghurt 330 g",https://auchan.hu/shop/nádudvari-élőflórás-natúr-joghurt-330-g.p-929374,g
851044,Zilda natúr joghurt 250 ml,279.00,279.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Natúr és görög joghurt>Zilda natúr joghurt 250 ml",https://auchan.hu/shop/zilda-natúr-joghurt-250-ml.p-851044,ml
480118,Bakoma Greek natúr joghurt 180 g,280.00,280.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Natúr és görög joghurt>Bakoma Greek natúr joghurt 180 g",https://auchan.hu/shop/bakoma-greek-natúr-joghurt-180-g.p-480118,g
871799,Auchan Tipp natúr joghurt  4 x 125 g,287.00,287.00,0,"Főoldal>Online áruház>Friss élelmiszer>Tejtermék, tojás, sajt>Joghurtok>Natúr és görög joghurt>Auchan Tipp natúr joghurt  4 x 125 g",https://auchan.hu/shop/auchan-tipp-natúr-joghurt--4-x-125-g.p-871799,g
